Date,Open,High,Low,Close,Volume
2019-01-02,25.527552099999998,26.221761400000002,25.4191075,26.04641830000001,869650.337
2019-01-03,25.761882599999996,25.976086999999996,25.0953941,25.2010792,1138524.81
2019-01-04,25.5854159,26.425332299999997,25.458356699999996,26.208184899999996,1174252.743
2019-01-07,26.26855579999999,26.555447900000008,25.9867034,26.302768399999998,1046323.637
2019-01-08,26.6977533,27.066403299999998,26.2071457,26.452401299999995,1161400.168
2019-01-09,26.1871058,26.622712,26.0075281,26.247694600000003,1378911.97
2019-01-10,26.136694499999997,26.727829299999993,26.0000137,26.5897584,1053480.733
2019-01-11,26.42060840000001,26.6638777,26.23718230000001,26.528302100000005,803787.795
2019-01-14,26.260285,26.875718899999995,26.146480100000005,26.618141299999998,722302.682
2019-01-15,26.660413499999997,26.86251680000001,26.424161200000004,26.725896499999998,679151.287
2019-01-16,26.699535999999995,26.858778399999988,26.440507799999995,26.5741361,727257.364
2019-01-17,26.500755700000003,27.276415099999998,26.418631200000007,27.075792099999994,887436.901
2019-01-18,27.357670500000005,27.738405400000005,27.117727400000003,27.4917085,985773.888
2019-01-22,27.25352220000001,27.458774400000006,26.602153799999996,26.8413398,907093.341
2019-01-23,27.044166400000005,27.3791875,26.737734900000007,27.141280200000004,914467.791
2019-01-24,27.211549099999992,27.806384599999998,27.065661399999993,27.6037149,1079699.227
2019-01-25,27.861262800000006,28.154168099999996,27.644180900000006,27.8626274,1094326.937
2019-01-28,27.5567561,27.992831799999998,27.337991799999998,27.755409099999998,1272056.798
2019-01-29,27.719501199999996,27.955891799999996,27.4247146,27.710186,1293855.781
2019-01-30,28.10492609999999,28.384058999999997,27.7793379,28.153810700000005,1778193.301
2019-01-31,28.523297099999997,29.1410187,28.372925700000003,28.786912599999997,1645446.05
2019-02-01,28.7552842,29.2817092,28.625872500000003,28.981585900000002,998900.738
2019-02-04,29.0040512,29.417196600000004,28.881968500000003,29.293446700000008,777090.163
2019-02-05,29.534538400000006,29.958774000000005,29.373139100000003,29.782848799999996,1151422.404
2019-02-06,29.725788299999998,29.963669,29.433339700000005,29.8116421,777224.004
2019-02-07,29.5831413,29.79248470000001,29.1985152,29.525754499999998,864605.627
2019-02-08,29.497904000000002,29.780173400000002,29.19949640000001,29.55665739999999,853527.808
2019-02-11,29.627477000000003,29.7849986,29.311764199999995,29.466751499999997,686378.308
2019-02-12,29.64686579999999,30.028426500000005,29.47490840000001,29.91914190000001,729802.455
2019-02-13,30.000304499999995,30.27367,29.8209863,30.079640799999996,699454.247
