Date,Open,High,Low,Close,Volume,Dividend
2019-01-02,54.1,57.83,53.56,57.2,13434000,0
2019-01-03,55.58,56.73,52.26,52.42,19076300,0
2019-01-04,54.4,59.66,53.86,58.18,30228600,0
2019-01-07,59.0,61.29,58.05,60.72,18146900,0
2019-01-08,62.6,63.8,61.15,63.12,21511800,0
2019-01-09,63.3,66.9,62.56,65.93,21012400,0
2019-01-10,64.75,66.2,63.72,66.1,13562200,0
2019-01-11,65.69,67.64,65.22,66.23,14448300,0
2019-01-14,64.72,65.72,63.74,65.18,12364300,0
2019-01-15,65.14,66.77,64.86,65.96,12099400,0
2019-01-16,66.34,67.63,65.23,65.9,13368300,0
2019-01-17,66.1,69.7,65.95,68.84,20971700,0
2019-01-18,69.7,72.26,69.24,72.24,22074100,0
2019-01-22,71.61,71.75,67.27,67.85,19149900,0
2019-01-23,69.58,70.59,68.02,69.1,17864400,0
2019-01-24,69.37,74.03,69.3,73.94,24611600,0
2019-01-25,74.9,78.15,74.5,77.97,25114700,0
2019-01-28,75.39,77.01,74.12,76.22,15701700,0
2019-01-29,72.26,72.43,68.05,68.56,32382900,0
2019-01-30,71.01,71.6,68.72,71.53,18710400,0
2019-01-31,70.03,73.86,69.98,71.35,15679400,0
2019-02-01,71.05,71.28,69.72,70.8,12677800,0
2019-02-04,71.0,72.62,70.4,71.75,10582100,0
2019-02-05,73.0,75.17,72.27,72.28,19150500,0
2019-02-06,72.31,73.28,70.82,72.67,10068500,0
2019-02-07,71.77,72.98,70.52,71.95,9549700,0
2019-02-08,70.62,73.49,70.23,73.49,9947800,0
2019-02-11,74.56,75.88,73.56,74.32,13317500,0
2019-02-12,75.55,75.89,74.84,75.59,8947700,0
2019-02-13,76.0,77.25,75.4,75.63,10212300,0
2019-02-14,74.89,76.06,73.8,75.67,7671800,0
2019-02-15,76.22,76.86,75.1,75.64,7148900,0
2019-02-19,75.96,77.1,75.79,76.64,7438600,0
2019-02-20,77.0,77.67,75.11,75.97,8773800,0
2019-02-21,75.95,76.5,74.14,74.43,7645100,0
2019-02-22,74.88,76.08,74.85,76.08,7614800,0
2019-02-25,77.8,78.56,76.78,77.13,8757600,0
2019-02-26,77.3,78.19,76.87,77.95,8544300,0
2019-02-27,78.0,79.56,77.39,79.32,19712500,0
2019-02-28,75.92,82.78,74.57,81.24,41441000,0
2019-03-01,80.97,81.03,76.69,77.46,22485900,0
2019-03-04,77.99,78.49,73.05,74.69,16804800,0
2019-03-05,74.89,76.51,73.76,76.04,9711800,0
2019-03-06,75.55,75.95,74.29,75.14,7174000,0
2019-03-07,74.79,75.29,73.18,74.11,9561700,0
2019-03-08,71.95,74.4,71.1,74.4,9025200,0
2019-03-11,74.99,75.95,74.62,75.53,7901700,0
2019-03-12,76.0,78.0,75.8,76.77,9494800,0
2019-03-13,77.39,78.85,76.95,77.85,8664000,0
2019-03-14,78.0,78.72,77.1,77.38,6579200,0
2019-03-15,77.81,78.25,76.25,76.65,8485800,0
2019-03-18,76.61,76.83,73.51,75.23,12755300,0
2019-03-19,75.68,77.27,75.44,76.81,8170900,0
2019-03-20,76.18,76.23,73.95,75.26,9423000,0
2019-03-21,74.87,78.74,74.77,78.53,10707700,0
2019-03-22,78.24,79.2,74.95,75.09,9924300,0
2019-03-25,74.45,75.47,73.33,74.55,8267000,0
2019-03-26,75.66,75.77,73.16,73.93,8891300,0
2019-03-27,75.38,75.6,71.64,72.97,11690800,0
2019-03-28,73.66,74.78,72.85,74.26,7500700,0
2019-03-29,74.62,75.54,74.25,74.92,6437100,0
2019-04-01,75.59,76.7,75.1,76.32,8764300,0
2019-04-02,76.05,76.57,75.13,75.6,6626100,0
2019-04-03,75.99,77.84,75.99,77.05,10123100,0
2019-04-04,76.79,77.23,73.63,74.52,10705300,0
2019-04-05,75.23,76.48,74.73,75.03,7396200,0
2019-04-08,74.76,75.33,73.76,75.0,6564100,0
2019-04-09,74.63,75.9,74.4,74.6,7236100,0
2019-04-10,75.06,75.65,73.92,74.74,7779300,0
2019-04-11,75.05,76.05,74.94,75.5,6971300,0
2019-04-12,76.35,76.46,74.82,75.28,6318600,0
2019-04-15,75.23,76.33,74.1,74.39,6840200,0
2019-04-16,74.9,75.18,72.77,73.49,6391500,0
2019-04-17,73.89,73.9,72.21,72.76,5901200,0
2019-04-18,72.5,72.75,69.79,70.74,11829500,0
2019-04-22,70.05,72.88,70.0,72.58,7867700,0
2019-04-23,72.99,73.2,72.02,72.45,6250000,0
2019-04-24,72.7,73.56,71.73,71.99,7056500,0
2019-04-25,72.34,73.5,72.01,72.65,6384900,0
2019-04-26,73.15,73.17,70.86,71.55,7426900,0
2019-04-29,71.54,73.87,71.5,72.72,8627300,0
2019-04-30,72.59,73.85,72.27,72.82,7192100,0
2019-05-01,73.95,74.73,73.17,73.62,15731100,0
2019-05-02,69.8,70.5,66.05,67.74,34399600,0
2019-05-03,67.91,68.67,66.6,68.52,9187200,0
2019-05-06,65.46,70.29,65.41,70.14,13595800,0
2019-05-07,69.98,70.34,67.37,68.42,10764100,0
2019-05-08,68.22,68.29,66.78,67.25,9863000,0
2019-05-09,66.53,66.62,64.68,66.39,9178500,0
2019-05-10,65.93,67.09,64.46,65.99,7689900,0
2019-05-13,63.9,64.31,61.65,62.39,14597100,0
2019-05-14,62.99,65.24,62.48,64.11,10036600,0
2019-05-15,63.6,65.23,63.44,65.23,7857700,0
2019-05-16,65.11,67.15,65.05,66.4,8587800,0
2019-05-17,65.22,66.49,64.65,65.31,6868400,0
2019-05-20,64.15,64.7,63.58,64.39,6715100,0
2019-05-21,65.21,66.09,65.15,65.92,5698700,0
2019-05-22,65.68,67.04,65.66,66.46,6695100,0
2019-05-23,65.05,65.33,62.77,63.75,9444500,0
2019-05-24,64.15,65.04,63.76,64.66,7994000,0
2019-05-28,65.2,67.67,65.1,65.82,10027500,0
2019-05-29,65.06,65.06,62.7,63.23,10392800,0
2019-05-30,63.78,64.29,63.2,63.67,5590400,0
2019-05-31,62.24,62.5,61.31,61.95,7220500,0
2019-06-03,61.95,62.54,59.89,60.62,9309700,0
