Date,Open,High,Low,Close,Volume
2019-08-06,9.937481499999999,10.031363599999999,9.813943600000002,9.955120299999997,546072.062
2019-08-07,9.877198600000003,10.067863900000003,9.791937000000003,10.035900800000002,463328.834
2019-08-08,10.149203899999996,10.380699999999997,10.094922600000002,10.340165100000002,443588.34
2019-08-09,10.2698765,10.3736025,10.153103900000007,10.272967100000004,313732.379
2019-08-12,10.1107462,10.201087200000002,9.965113300000002,10.094767499999996,346339.094
2019-08-13,10.113580000000002,10.387421400000003,10.0312274,10.278994899999999,623874.389
2019-08-14,10.063029800000004,10.159767299999997,9.905756400000003,9.973972800000004,544938.736
2019-08-15,10.048639300000001,10.141114999999997,9.912203899999996,10.019780499999998,572576.532
2019-08-16,10.102178699999998,10.277332899999998,10.050617299999994,10.2158282,459219.147
2019-08-19,10.350313199999999,10.414080100000001,10.208744599999998,10.283378399999997,374494.17
2019-08-20,10.269815200000005,10.371391400000004,10.181904199999998,10.278498899999999,365366.753
2019-08-21,10.382818299999997,10.4706801,10.301583200000001,10.382580800000001,347667.244
2019-08-22,10.3614335,10.403832899999994,10.195823800000001,10.289556300000005,343888.966
2019-08-23,10.225321300000001,10.345808099999998,10.000656800000003,10.054857000000004,493646.62
2019-08-26,10.152067199999998,10.224391299999999,10.075688100000004,10.165132500000002,294153.044
2019-08-27,10.243533799999998,10.309391899999998,10.121685199999998,10.1901315,321866.337
2019-08-28,10.1549432,10.25426740000001,10.062502299999998,10.184426899999998,276351.856
2019-08-29,10.316577899999997,10.406588500000002,10.243602900000003,10.320383499999997,324622.107
2019-08-30,10.413825100000002,10.4591956,10.2442645,10.358737300000001,328233.134
2019-09-03,10.266751800000002,10.353738300000005,10.170238800000002,10.2387172,311860.664
2019-09-04,10.3648875,10.442698100000005,10.291355300000003,10.376287599999996,297993.671
2019-09-05,10.510133,10.6216884,10.448505300000003,10.564689800000002,398813.137
2019-09-06,10.5931501,10.669544299999995,10.4926602,10.552675599999995,293630.734
2019-09-09,10.588131899999992,10.632854299999996,10.316109300000003,10.432497400000003,302206.516
2019-09-10,10.3178929,10.411598399999999,10.146630899999996,10.299966900000003,374805.269
2019-09-11,10.3073664,10.4713821,10.243500599999997,10.409331199999999,349882.924
2019-09-12,10.483405999999997,10.598716200000005,10.4054962,10.519813999999995,384505.547
2019-09-13,10.555389200000002,10.605320500000001,10.437542800000003,10.485399399999999,321549.844
2019-09-16,10.394804200000001,10.483575999999996,10.302307200000001,10.390411799999997,306347.089
2019-09-17,10.358421900000002,10.4880763,10.305512400000003,10.431108499999999,317122.195
2019-09-18,10.430440599999995,10.482727699999993,10.286790600000002,10.41668420000001,269548.749
2019-09-19,10.455725900000006,10.56028,10.397065299999998,10.4356922,353451.861
2019-09-20,10.471276699999999,10.5446182,10.295102199999997,10.373180599999998,529834.022
2019-09-23,10.3359298,10.423657199999997,10.2449024,10.3114465,340336.988
2019-09-24,10.347773999999998,10.410084999999999,10.103130100000003,10.160536799999997,434887.886
2019-09-25,10.124089700000004,10.333123999999996,10.053392900000002,10.297475200000001,393869.61
2019-09-26,10.322778500000002,10.404209699999996,10.2021182,10.313334099999995,419195.506
2019-09-27,10.342729399999996,10.381918799999998,10.0612719,10.154666800000001,588044.484
2019-09-30,10.208757799999999,10.327118400000003,10.1373998,10.251635900000002,391146.612
2019-10-01,10.272952600000002,10.345328300000002,10.091753299999997,10.1494744,411263.109
2019-10-02,10.048554799999998,10.105999999999996,9.865939599999997,9.983608900000005,390213.003
2019-10-03,9.990071000000006,10.155050900000003,9.873146200000004,10.130308099999997,345195.038
2019-10-04,10.155186999999998,10.258865500000002,10.0796836,10.219658800000003,279658.837
2019-10-07,10.194334900000001,10.297585700000003,10.118603700000003,10.172239799999998,367205.762
2019-10-08,10.067309000000002,10.113975799999999,9.889877799999999,9.916043799999999,440077.171
2019-10-09,10.024007599999997,10.11005,9.953973299999996,10.041744699999999,341706.301
2019-10-10,10.067892599999997,10.251184900000002,10.013683100000002,10.1627367,387841.54
2019-10-11,10.3547391,10.519699300000001,10.302992900000003,10.391842700000003,505419.949
2019-10-14,10.375592900000001,10.483481199999995,10.323906999999997,10.414421000000003,313198.276
2019-10-15,10.465904600000004,10.630564099999999,10.4303316,10.558814500000008,445700.971
2019-10-16,10.512486900000004,10.583458199999999,10.352345799999997,10.433238399999999,430627.049
2019-10-17,10.5071898,10.5626057,10.390433299999996,10.447811100000001,409440.061
2019-10-18,10.450210600000004,10.499994600000003,10.272243800000004,10.326316600000002,399771.196
2019-10-21,10.399871,10.503749500000003,10.327226900000001,10.449045200000002,447444.576
2019-10-22,10.454928200000001,10.5310333,10.245114500000001,10.295329300000002,458298.581
2019-10-23,10.283657700000001,10.397502099999995,10.2117406,10.319438899999998,348942.794
2019-10-24,10.398065900000002,10.537636100000002,10.343189400000002,10.488483600000002,378186.478
2019-10-25,10.454433899999998,10.568754699999989,10.388417500000006,10.492010100000003,362382.979
2019-10-28,10.5763952,10.691407399999997,10.490387599999995,10.581756699999994,395013.366
2019-10-29,10.540633999999999,10.673246600000002,10.446834899999994,10.5678079,363010.332
2019-10-30,10.545054200000003,10.667450699999998,10.453618200000005,10.639161699999999,336324.285
2019-10-31,10.6275776,10.6780332,10.439464199999998,10.5261646,406213.875
2019-11-01,10.610364299999997,10.734925800000005,10.481466499999994,10.579753000000004,462491.915
2019-11-04,10.707702500000002,10.789696299999997,10.550614200000004,10.655349500000002,673826.399
2019-11-05,10.668678599999998,10.740003000000005,10.541530800000002,10.610835399999997,476591.758
2019-11-06,10.631442399999997,10.725762199999997,10.5492821,10.636252899999997,365554.635
2019-11-07,10.700459900000007,10.784390699999998,10.600361099999995,10.676192900000004,436542.234
2019-11-08,10.661026400000003,10.775436599999999,10.5982608,10.725310999999998,437459.406
2019-11-11,10.650478900000003,10.757867399999993,10.586960300000003,10.718698200000002,380843.49
2019-11-12,10.7321657,10.831286799999999,10.681861699999997,10.754065299999997,372893.404
2019-11-13,10.733417499999998,10.8602824,10.6556485,10.801444500000004,335266.516
2019-11-14,10.774985599999996,10.9011234,10.718509700000002,10.844407800000004,330704.123
2019-11-15,10.911199699999996,10.994216199999999,10.848555299999997,10.9477577,429912.149
2019-11-18,10.937330900000003,11.0317661,10.8335187,10.918460700000004,349175.642
2019-11-19,10.959125100000001,11.0027246,10.818073099999998,10.898521600000006,353322.476
2019-11-20,10.854265999999996,10.946078500000002,10.760375799999995,10.854869,367163.146
2019-11-21,10.855867199999997,10.948792000000005,10.783817899999999,10.878983799999999,297924.437
2019-11-22,10.934238300000004,10.983307600000002,10.8099378,10.906998899999996,299591.821
2019-11-25,10.955963099999996,11.093859800000004,10.924532500000002,11.056142399999997,403537.745
2019-11-26,11.062085900000001,11.191940099999997,10.995314199999997,11.1461002,671738.396
2019-11-27,11.168842500000002,11.263577599999998,11.102826199999999,11.237463500000002,445605.276
2019-11-29,11.2120006,11.269404399999999,11.125477099999992,11.179313600000004,290798.49
2019-12-02,11.1540534,11.172946499999998,10.903813199999998,11.0525903,405525.58
2019-12-03,10.900780399999999,11.069138200000003,10.833260899999997,11.044044299999998,383235.022
2019-12-04,11.112014599999997,11.229899600000005,11.041472799999998,11.132664900000004,381398.773
2019-12-05,11.183092200000003,11.282962400000004,11.098557300000003,11.210934300000002,423519.379
2019-12-06,11.325995,11.390508799999994,11.242492399999998,11.314052799999999,313392.574
2019-12-09,11.322883700000006,11.4292773,11.240418800000002,11.279002299999998,357564.613
2019-12-10,11.297877,11.382370999999997,11.2270848,11.295941499999996,317653.575
2019-12-11,11.312597599999997,11.439471099999997,11.2399914,11.392851800000004,383065.652
2019-12-12,11.380245699999998,11.539258100000001,11.309505000000001,11.4679488,512464.088
2019-12-13,11.496832399999999,11.647856900000003,11.394732900000003,11.5070354,448640.416
2019-12-16,11.593472699999996,11.707819299999997,11.531518800000004,11.622964099999999,397758.161
2019-12-17,11.645897900000005,11.6876469,11.521718800000002,11.607617699999999,364171.59
2019-12-18,11.6234249,11.704332999999997,11.535110499999998,11.617060099999994,384802.004
2019-12-19,11.5900976,11.6906286,11.5285156,11.6348356,370089.3
2019-12-20,11.6928564,11.8012841,11.607937100000001,11.716140900000005,533520.169
2019-12-23,11.751840399999997,11.825865099999996,11.689701500000005,11.7450929,315255.272
2019-12-24,11.735808600000004,11.795552700000002,11.668120400000003,11.753587299999996,126465.246
2019-12-26,11.766494699999999,11.856419799999996,11.734003199999997,11.815114499999995,190730.211
2019-12-27,11.878525199999997,11.9190818,11.778676400000004,11.8226076,248796.929
2019-12-30,11.840075899999997,11.854597799999997,11.64754490000001,11.7024534,230585.039
2019-12-31,11.682847599999999,11.755897800000001,11.608510900000004,11.696162900000004,197918.41
2020-01-02,11.824250400000004,12.0050327,11.7653455,11.949086400000004,438790.636
2020-01-03,11.782649399999999,11.915680099999998,11.7334313,11.820199299999997,361474.707
2020-01-06,11.723878800000001,11.864505999999995,11.682115900000003,11.825152,370497.559
2020-01-07,11.824425900000005,11.9628464,11.761040400000004,11.862682599999998,351609.526
2020-01-08,11.864374000000003,12.021178900000002,11.835192600000001,11.940721900000003,348716.325
2020-01-09,12.0385991,12.121251399999998,11.967689100000005,12.050300299999993,387734.452
2020-01-10,12.100985699999995,12.189613600000001,11.9942009,12.074804299999998,366597.985
2020-01-13,12.160569600000002,12.3236753,12.102430900000003,12.266390500000004,439321.479
2020-01-14,12.247425799999998,12.343450299999995,12.0598207,12.164666400000002,413409.125
2020-01-15,12.167873199999997,12.2616699,12.075256799999995,12.165805200000001,359681.199
2020-01-16,12.246238700000001,12.2814602,12.119450899999999,12.216251899999998,404213.439
2020-01-17,12.278000500000001,12.341115100000001,12.1911929,12.278705400000002,378190.867
2020-01-21,12.165176400000002,12.281356800000001,12.074648100000003,12.187187300000001,479797.344
2020-01-22,12.273005599999998,12.358184600000003,12.153846600000003,12.183890000000002,415123.098
2020-01-23,12.103438599999999,12.206190399999997,11.998113000000002,12.146519900000003,496084.269
2020-01-24,12.188282000000005,12.2580558,11.963720099999994,12.046860200000005,518249.862
2020-01-27,11.690529200000004,11.881571800000003,11.584687500000001,11.7627118,547389.484
2020-01-28,11.850806700000005,12.0237996,11.781333800000008,11.986774699999994,441615.168
2020-01-29,12.069761,12.148913099999998,11.946189800000003,12.0149886,394959.239
2020-01-30,11.883604699999996,12.019391399999996,11.790956699999999,11.984738199999999,444609.191
2020-01-31,11.914596999999999,11.960014799999998,11.692402999999999,11.747086900000001,540300.637
2020-02-03,11.8159403,12.048174600000005,11.768887499999998,11.967627399999998,459500.309
2020-02-04,12.204883100000007,12.396214,12.1391324,12.320953300000003,524509.2
2020-02-05,12.5046834,12.5384044,12.174750500000002,12.2947796,460259.631
2020-02-06,12.355380899999998,12.420470799999995,12.216136000000004,12.336167500000004,356865.091
2020-02-07,12.238993800000001,12.309143999999998,12.0877431,12.172389299999999,387943.366
2020-02-10,12.1332852,12.305503599999996,12.095412500000002,12.2805795,352636.362
2020-02-11,12.337185799999997,12.475395099999998,12.212312600000002,12.359734800000004,381666.334
2020-02-12,12.586963700000002,12.796207999999996,12.451407999999997,12.629219900000002,440298.533
2020-02-13,12.555026199999999,12.778739800000006,12.476986199999999,12.627110799999999,479513.081
2020-02-14,12.657338599999996,12.728875600000004,12.519639200000006,12.629382300000005,336550.054
2020-02-18,12.553879300000004,12.666148499999995,12.481216000000003,12.5935399,417871.345
2020-02-19,12.661583599999998,12.791575199999997,12.609573899999996,12.729838799999998,344385.85
2020-02-20,12.692949899999999,12.7744282,12.4140127,12.610238299999997,397945.519
2020-02-21,12.557238400000003,12.615094300000003,12.3303992,12.433446800000004,420154.912
2020-02-24,11.886044599999996,12.0855797,11.734848200000005,11.886709200000002,535581.308
2020-02-25,12.029099799999997,12.075696800000001,11.499216999999998,11.567214900000002,588349.193
2020-02-26,11.637477299999999,11.882405099999996,11.517507799999999,11.6015839,555652.518
2020-02-27,11.3512571,11.5802288,11.093438500000001,11.1590333,690993.766
2020-02-28,10.804473499999999,11.216440200000001,10.679341800000003,11.154165499999998,914401.709
2020-03-02,11.2856825,11.593208300000006,11.077051900000008,11.563718300000001,810341.323
2020-03-03,11.646942200000003,11.809110400000003,11.1874858,11.3424027,748673.027
2020-03-04,11.588759999999999,11.8867593,11.488308499999997,11.844436300000003,536355.239
2020-03-05,11.535335100000001,11.755679400000002,11.384520199999995,11.5173683,581126.393
2020-03-06,11.216537000000006,11.395826800000005,10.987722300000001,11.2599136,702991.613
2020-03-09,10.445803100000001,10.7940939,10.186112599999994,10.3268687,869064.465
2020-03-10,10.753822000000001,10.930152199999998,10.3409271,10.863995900000003,784339.987
2020-03-11,10.582610799999996,10.7176997,10.202288300000003,10.369296500000003,799621.635
2020-03-12,9.583658100000001,9.9264914,9.230538600000003,9.458379899999997,966606.326
2020-03-13,10.036937400000003,10.208378100000006,9.3629625,10.071255700000004,908347.914
2020-03-16,8.8306325,9.610953299999998,8.582117100000003,8.975560400000004,871710.309
2020-03-17,9.098589,9.571306099999996,8.783255200000001,9.382059299999998,787880.472
2020-03-18,8.750287700000001,9.224491800000001,8.244463800000002,8.729945099999997,833474.291
2020-03-19,8.700351900000001,9.257078500000002,8.492309900000002,8.917635300000002,764667.246
2020-03-20,9.153389599999999,9.484700399999998,8.730924099999998,8.8172967,824248.564
2020-03-23,8.820960800000002,9.150602300000001,8.478956100000001,8.853137600000002,794383.985
2020-03-24,9.432539399999998,9.814604500000003,9.283816400000005,9.6984144,784274.61
2020-03-25,9.7536752,10.240430599999996,9.525420600000002,9.8035361,743744.628
2020-03-26,9.896098300000004,10.344398399999994,9.741621699999998,10.204745399999998,731613.657
2020-03-27,9.820024300000002,10.021596999999993,9.574067399999995,9.728201299999998,586945.963
2020-03-30,9.843309899999998,10.106174600000003,9.713984700000005,10.013236900000004,533928.338
2020-03-31,9.975023599999997,10.208658500000004,9.792907400000004,9.9524973,631531.175
2020-04-01,9.6540744,9.820731499999994,9.363901,9.4782553,591216.724
2020-04-02,9.364494500000001,9.704017600000002,9.273405900000004,9.522101399999999,565199.122
2020-04-03,9.503412299999997,9.617137899999996,9.2782453,9.4210757,433444.119
2020-04-06,9.822534399999997,10.177463599999996,9.727211200000001,10.126222000000002,506887.363
2020-04-07,10.4582755,10.543060399999996,10.061905100000004,10.146494200000001,534587.808
2020-04-08,10.233907999999996,10.498400400000005,10.087493199999999,10.395390499999998,488379.556
2020-04-09,10.505384699999999,10.725882000000002,10.296869200000001,10.470850400000003,606556.332
2020-04-13,10.444767199999994,10.620376400000001,10.267567300000001,10.5003822,431365.1
2020-04-14,10.782559700000004,11.0388078,10.690501200000002,10.8873028,519267.688
2020-04-15,10.6248342,10.888155699999999,10.465282100000001,10.749018899999998,470459.224
2020-04-16,10.920275699999996,11.100324399999998,10.7443184,10.981543799999999,596210.316
2020-04-17,11.238051100000002,11.420587300000003,10.996616799999998,11.2503817,539584.882
2020-04-20,11.1342897,11.5020668,11.0672381,11.261189899999998,533293.48
2020-04-21,11.1219144,11.244136799999994,10.6724979,10.833286899999997,573871.167
2020-04-22,11.102619899999995,11.2816452,10.958392199999995,11.165217900000002,433305.455
2020-04-23,11.169656599999996,11.328414299999993,10.963823899999996,11.040446299999996,487179.894
2020-04-24,11.109891600000005,11.243317500000003,10.880406499999998,11.122096799999998,397782.177
2020-04-27,11.2742868,11.390611800000002,11.0709253,11.222729699999995,419662.33
