Date,Open,High,Low,Close,Volume,Dividend
2019-01-02,258.36,265.3,256.79,264.73,1064700,0.0
2019-01-03,262.32,264.0,257.38,258.08,1165600,0.0
2019-01-04,261.92,265.49,260.34,265.04,1443800,0.0
2019-01-07,266.0,270.0,263.86,268.08,1465200,0.0
2019-01-08,271.13,271.75,267.81,269.87,1791400,0.0
2019-01-09,270.13,272.22,269.13,270.54,1235900,0.0
2019-01-10,269.62,277.68,269.5,277.5,1842500,0.0
2019-01-11,275.79,277.76,272.43,277.73,1157800,0.0
2019-01-14,276.67,279.52,274.43,277.51,1388600,0.0
2019-01-15,278.23,278.33,273.51,276.0,1193500,0.0
2019-01-16,275.4,275.69,270.63,272.39,1324900,0.0
2019-01-17,271.17,279.99,270.84,278.8,1242000,0.0
2019-01-18,281.18,285.37,279.72,282.87,2073500,0.0
2019-01-22,281.39,284.62,278.0,279.59,1885100,0.0
2019-01-23,282.11,285.73,280.5,283.51,1631000,0.0
2019-01-24,284.59,288.24,282.59,285.25,1017500,0.0
2019-01-25,288.17,289.3,286.13,287.04,1050400,0.0
2019-01-28,285.0,288.41,282.89,287.87,1166400,0.0
2019-01-29,281.11,292.86,281.0,292.05,2037300,0.0
2019-01-30,293.95,293.99,286.77,291.67,1781800,0.0
2019-01-31,290.17,292.83,287.79,289.69,1311100,0.0
2019-02-01,290.85,292.58,289.2,290.58,1358900,0.0
2019-02-04,290.9,299.06,290.11,298.77,1328900,0.0
2019-02-05,300.0,302.98,297.23,299.46,1454800,0.0
2019-02-06,299.99,302.68,299.01,299.83,1114300,0.0
2019-02-07,298.79,300.36,296.14,300.13,1150100,0.0
2019-02-08,299.22,301.63,297.0,301.5,1021600,0.0
2019-02-11,301.78,302.75,298.8,300.04,1077900,0.0
2019-02-12,301.47,304.32,300.86,304.11,840600,0.0
2019-02-13,305.0,305.95,303.68,304.42,958500,0.0
2019-02-14,303.36,304.0,300.91,301.0,888200,0.0
2019-02-15,304.01,307.33,304.01,307.23,847700,0.0
2019-02-19,305.97,306.59,303.76,305.18,929500,0.0
2019-02-20,305.0,307.2,304.29,307.2,870600,0.0
2019-02-21,307.06,307.17,303.28,304.51,1045000,0.0
2019-02-22,305.91,307.36,303.9,307.13,581800,0.0
2019-02-25,308.89,309.4,305.55,305.97,1088000,0.0
2019-02-26,305.6,308.08,305.01,305.88,871600,0.0
2019-02-27,305.02,307.94,304.11,307.58,1121300,0.0
2019-02-28,307.44,311.75,306.12,309.41,1839100,2.2
2019-03-01,311.56,311.56,306.44,309.47,1424900,0.0
2019-03-04,311.78,311.78,303.48,304.69,1070900,0.0
2019-03-05,306.01,307.22,304.22,305.76,907600,0.0
2019-03-06,306.48,308.35,303.32,303.32,879200,0.0
2019-03-07,302.9,303.2,297.42,303.01,1255500,0.0
2019-03-08,300.57,301.69,298.77,300.95,1054100,0.0
2019-03-11,299.62,304.58,298.63,304.4,1294400,0.0
2019-03-12,304.6,305.31,300.79,301.92,1248800,0.0
2019-03-13,303.06,304.56,301.12,303.45,1133400,0.0
2019-03-14,303.42,304.46,298.32,298.51,1178400,0.0
2019-03-15,298.86,299.23,293.77,296.15,4516500,0.0
