Date,Open,High,Low,Close,Volume,Dividend
2019-01-02,175.41,176.3,174.17,176.06,2571500,0.0
2019-01-03,175.45,176.45,174.41,174.9,3728200,0.0
2019-01-04,176.03,179.2,175.69,178.28,3194300,0.0
2019-01-07,178.14,181.88,178.14,180.22,3283000,0.0
2019-01-08,181.96,182.29,179.91,180.6,2941400,0.0
2019-01-09,180.56,180.9,179.19,180.29,2680700,0.0
2019-01-10,179.84,181.88,179.32,181.55,2498500,0.0
2019-01-11,180.59,182.4,180.46,182.37,2348900,0.0
2019-01-14,181.42,181.75,180.69,181.22,1886200,0.0
2019-01-15,181.47,183.21,180.74,181.02,3860200,0.0
2019-01-16,180.94,181.53,179.14,179.35,3375600,0.0
2019-01-17,179.25,181.11,179.03,181.11,3061000,0.0
2019-01-18,183.04,183.26,180.94,182.57,3498000,0.0
2019-01-22,182.25,185.48,182.25,184.57,3190300,0.0
2019-01-23,184.78,186.17,184.11,186.09,2530700,0.0
2019-01-24,186.86,187.88,185.94,187.37,3214200,0.0
2019-01-25,188.77,189.42,183.93,184.0,4405600,0.0
2019-01-28,183.06,183.72,181.83,183.6,4138700,0.0
2019-01-29,183.28,183.72,180.97,182.17,3666700,0.0
2019-01-30,182.92,187.79,178.67,181.77,9489900,0.0
2019-01-31,180.25,181.85,176.87,178.78,10440100,0.0
2019-02-01,179.55,180.49,176.48,176.72,6529200,0.0
2019-02-04,177.29,177.78,175.66,177.55,4533800,0.0
2019-02-05,177.71,179.42,177.22,177.57,4495900,0.0
2019-02-06,177.55,177.55,175.99,176.18,3965200,0.0
2019-02-07,176.0,176.26,174.31,175.28,4176300,0.0
2019-02-08,174.77,175.47,174.4,174.75,4051600,0.0
2019-02-11,175.24,175.9,174.17,174.26,3216400,0.0
2019-02-12,174.79,175.28,173.8,173.97,4692800,0.0
2019-02-13,174.0,174.66,173.75,174.15,5283000,0.0
2019-02-14,173.93,176.44,173.41,175.87,4428800,0.0
2019-02-15,177.28,179.98,177.01,179.97,4648600,0.0
2019-02-19,181.11,181.9,179.16,179.25,4765400,0.0
2019-02-20,179.47,180.92,179.34,180.49,3707400,0.0
2019-02-21,180.45,183.34,180.4,182.81,4391000,0.0
2019-02-22,182.98,183.41,182.0,183.17,3073500,0.0
2019-02-25,183.93,184.71,182.41,182.61,3090800,0.0
2019-02-26,183.44,183.81,182.47,183.21,2219100,0.0
2019-02-27,183.07,184.06,182.84,183.36,2261700,0.0
2019-02-28,182.13,183.98,182.01,183.84,3297900,1.16
2019-03-01,184.59,185.65,184.07,185.05,2691000,0.0
2019-03-04,184.55,184.73,179.7,180.59,4899800,0.0
2019-03-05,180.6,181.75,180.35,181.35,3362500,0.0
2019-03-06,182.0,183.46,181.9,182.03,2083900,0.0
2019-03-07,182.12,182.39,179.95,180.52,3268100,0.0
2019-03-08,179.75,180.0,178.27,179.5,2757200,0.0
2019-03-11,180.0,181.12,179.8,181.08,2071500,0.0
2019-03-12,181.67,182.1,180.66,181.83,2191800,0.0
2019-03-13,182.52,183.18,181.7,182.06,2612100,0.0
2019-03-14,181.99,182.78,180.67,182.74,2375300,0.0
2019-03-15,183.27,185.46,182.11,185.33,6010500,0.0
2019-03-18,185.98,186.26,183.41,183.95,3669200,0.0
2019-03-19,184.06,184.37,182.53,183.11,4102800,0.0
2019-03-20,183.38,185.36,182.32,184.97,3522400,0.0
2019-03-21,184.44,186.63,184.43,186.37,2830200,0.0
2019-03-22,185.96,188.65,185.94,186.81,3319600,0.0
2019-03-25,186.25,186.46,184.01,185.72,2651600,0.0
2019-03-26,186.65,188.88,186.35,187.48,2609600,0.0
2019-03-27,187.64,188.66,187.03,187.51,1684800,0.0
2019-03-28,187.97,189.45,187.93,189.39,1977100,0.0
2019-03-29,190.25,190.52,188.91,189.9,2952000,0.0
2019-04-01,190.5,190.85,187.74,188.39,3195100,0.0
2019-04-02,188.91,188.95,186.7,188.35,1797700,0.0
2019-04-03,188.88,189.24,187.62,188.35,2512300,0.0
2019-04-04,189.05,190.73,188.9,189.87,2324900,0.0
2019-04-05,190.35,191.24,190.07,190.71,2438400,0.0
2019-04-08,190.71,191.5,189.6,189.85,2290100,0.0
2019-04-09,189.4,190.28,188.44,190.08,2279500,0.0
2019-04-10,190.56,191.3,188.76,189.22,2406800,0.0
2019-04-11,189.28,189.48,188.05,188.88,1740400,0.0
2019-04-12,189.59,192.28,189.57,191.6,3238800,0.0
2019-04-15,191.77,192.35,190.85,191.85,1973500,0.0
2019-04-16,192.5,193.07,191.39,191.7,1559200,0.0
2019-04-17,192.0,192.35,191.37,191.61,1875000,0.0
2019-04-18,191.77,195.0,191.66,194.91,2918400,0.0
2019-04-22,194.0,194.73,193.38,193.92,1738400,0.0
2019-04-23,194.31,195.95,194.12,195.26,2192900,0.0
2019-04-24,195.57,198.26,195.34,197.63,3070100,0.0
2019-04-25,196.49,198.02,195.62,197.93,2040800,0.0
2019-04-26,198.47,198.6,196.54,197.42,2302100,0.0
2019-04-29,197.98,198.36,195.4,197.12,3456100,0.0
2019-04-30,198.85,200.0,195.5,197.57,6162300,0.0
2019-05-01,195.87,197.19,193.95,194.17,4059600,0.0
2019-05-02,194.19,195.15,193.32,194.61,2418000,0.0
2019-05-03,195.34,197.97,194.75,197.52,2915200,0.0
2019-05-06,196.53,199.18,195.94,198.9,2371300,0.0
2019-05-07,197.96,199.62,196.73,198.04,3072500,0.0
2019-05-08,197.71,199.09,196.75,198.03,2040900,0.0
2019-05-09,197.12,198.31,196.41,197.73,1923600,0.0
2019-05-10,197.06,200.36,197.02,199.99,2668800,0.0
2019-05-13,198.0,199.91,197.28,199.03,2809400,0.0
2019-05-14,198.83,199.61,197.64,198.01,2787700,0.0
2019-05-15,197.66,199.73,197.5,199.07,1899000,0.0
2019-05-16,199.36,200.63,198.89,199.99,2520500,0.0
2019-05-17,198.86,200.37,198.8,199.22,2239600,0.0
2019-05-20,199.22,200.68,198.28,198.99,2217400,0.0
2019-05-21,200.89,201.15,199.07,199.84,2264600,0.0
2019-05-22,199.52,200.17,198.5,199.96,1760300,0.0
2019-05-23,198.81,199.43,198.1,198.97,3560400,0.0
2019-05-24,199.87,199.9,197.33,197.77,2105800,0.0
2019-05-28,198.28,199.38,196.38,196.67,3675100,0.0
2019-05-29,195.85,196.7,194.85,196.02,2925100,0.0
2019-05-30,196.01,199.42,195.78,199.24,2685000,0.0
2019-05-31,197.41,200.03,197.25,198.27,3669100,1.16
2019-06-03,198.36,199.1,197.32,198.78,3211800,0.0
2019-06-04,199.0,200.3,198.79,199.63,3829900,0.0
2019-06-05,200.08,200.56,199.25,200.13,4294600,0.0
2019-06-06,200.12,203.38,200.03,203.05,4657600,0.0
2019-06-07,203.5,206.39,203.5,205.48,4345000,0.0
2019-06-10,206.1,206.1,199.74,201.3,4647500,0.0
2019-06-11,202.3,203.65,201.39,203.26,2991400,0.0
2019-06-12,204.49,205.49,203.7,204.93,2874000,0.0
2019-06-13,205.2,205.4,203.66,204.49,2277800,0.0
2019-06-14,204.0,205.81,203.78,205.29,2715800,0.0
2019-06-17,205.75,205.75,203.09,203.81,2694400,0.0
2019-06-18,205.0,205.4,203.92,204.51,2470900,0.0
2019-06-19,204.62,205.0,202.61,204.55,2328400,0.0
2019-06-20,205.0,205.39,204.1,205.12,2162200,0.0
2019-06-21,205.58,205.94,203.98,204.26,4267400,0.0
2019-06-24,204.75,205.25,203.63,203.92,2486800,0.0
2019-06-25,204.8,206.39,204.72,205.71,3020900,0.0
2019-06-26,205.49,205.67,204.01,204.55,2576000,0.0
2019-06-27,204.67,206.35,204.2,206.27,2253500,0.0
2019-06-28,206.9,207.99,206.32,207.66,3658200,0.0
2019-07-01,208.86,209.43,206.19,206.3,2689500,0.0
2019-07-02,206.75,209.58,206.32,209.58,3120000,0.0
2019-07-03,209.82,212.87,209.7,212.81,2306000,0.0
2019-07-05,212.3,213.01,210.25,211.24,1876200,0.0
2019-07-08,211.24,212.53,211.23,212.16,1818000,0.0
2019-07-09,211.99,212.69,211.47,212.09,1618800,0.0
2019-07-10,212.25,213.46,211.95,213.0,1842300,0.0
2019-07-11,214.47,214.8,211.61,212.69,1922800,0.0
2019-07-12,212.69,213.4,211.27,212.99,1960100,0.0
2019-07-15,213.63,214.7,212.69,214.21,2408500,0.0
2019-07-16,213.53,214.9,212.15,213.72,2380400,0.0
2019-07-17,213.98,214.9,213.36,213.71,1698400,0.0
2019-07-18,214.08,215.95,213.33,215.91,2261600,0.0
2019-07-19,215.58,216.26,213.8,213.87,2860500,0.0
2019-07-22,213.79,215.33,212.52,215.0,2580000,0.0
2019-07-23,215.74,216.25,212.64,214.31,2503600,0.0
2019-07-24,213.84,214.95,212.27,212.78,2971600,0.0
2019-07-25,212.36,214.6,212.31,214.44,3789000,0.0
2019-07-26,217.95,218.96,214.49,215.58,5029300,0.0
2019-07-29,216.0,217.42,214.3,214.98,4278600,0.0
2019-07-30,214.29,215.21,211.58,212.34,2808500,0.0
2019-07-31,212.08,212.71,209.37,210.72,4048800,0.0
2019-08-01,211.18,213.13,210.11,211.25,3231800,0.0
2019-08-02,211.3,215.09,210.89,214.48,3517800,0.0
2019-08-05,213.64,214.61,209.43,210.45,3685600,0.0
2019-08-06,210.5,214.55,209.88,214.08,2970300,0.0
2019-08-07,213.26,217.56,211.34,216.83,3767200,0.0
2019-08-08,217.31,219.74,216.17,218.01,3724300,0.0
2019-08-09,218.08,221.93,218.08,221.15,3784000,0.0
2019-08-12,220.44,220.65,216.37,217.16,2110300,0.0
2019-08-13,220.0,220.22,218.04,219.73,2913300,0.0
2019-08-14,218.95,219.74,216.38,216.48,3233700,0.0
2019-08-15,216.0,218.48,215.67,218.27,2774100,0.0
2019-08-16,219.18,219.82,217.3,218.47,2475900,0.0
2019-08-19,219.99,220.21,217.11,218.78,2721100,0.0
2019-08-20,218.86,219.92,218.35,218.47,2333800,0.0
2019-08-21,219.9,220.79,218.73,220.71,2053200,0.0
2019-08-22,220.54,220.89,217.88,219.49,2550600,0.0
2019-08-23,219.17,219.47,213.89,214.66,3662300,0.0
2019-08-26,216.08,217.18,214.21,216.91,2553100,0.0
2019-08-27,217.58,217.9,216.05,216.05,2070000,0.0
2019-08-28,216.62,218.21,215.4,218.07,2146100,0.0
2019-08-29,219.83,221.02,218.37,220.54,2729800,0.0
2019-08-30,219.8,220.0,216.94,217.97,2733700,1.16
2019-09-03,217.93,218.67,216.28,217.13,3183100,0.0
2019-09-04,217.5,219.26,216.5,218.5,2252200,0.0
2019-09-05,220.21,220.33,218.4,219.49,2752100,0.0
2019-09-06,219.81,220.84,219.45,220.03,1976500,0.0
2019-09-09,220.5,220.5,217.16,217.26,2569600,0.0
2019-09-10,215.43,215.43,208.28,209.68,6407600,0.0
2019-09-11,209.69,211.55,208.54,210.2,3393300,0.0
2019-09-12,211.9,214.03,211.3,212.15,3439100,0.0
2019-09-13,212.5,212.78,208.95,209.81,3791800,0.0
2019-09-16,209.3,209.86,207.33,207.4,3437700,0.0
2019-09-17,208.0,210.84,207.49,209.85,3667900,0.0
2019-09-18,210.65,210.88,208.29,210.43,2534800,0.0
2019-09-19,210.38,211.83,209.87,210.52,2552000,0.0
2019-09-20,210.34,211.78,209.37,209.39,5979300,0.0
2019-09-23,209.06,212.47,209.06,211.54,2812100,0.0
2019-09-24,212.5,213.52,211.55,212.02,3049800,0.0
2019-09-25,212.02,213.15,211.0,212.63,2414500,0.0
2019-09-26,214.22,215.67,212.48,212.6,3053100,0.0
2019-09-27,213.06,213.63,212.29,213.16,2333200,0.0
2019-09-30,213.16,215.36,212.81,214.71,2488000,0.0
2019-10-01,211.13,211.7,208.46,209.02,4811900,0.0
2019-10-02,207.93,208.48,205.59,206.27,4171400,0.0
2019-10-03,206.82,210.03,206.33,210.03,3499900,0.0
2019-10-04,210.83,211.71,210.04,211.69,2220300,0.0
2019-10-07,211.1,212.87,211.1,211.92,3057000,0.0
2019-10-08,210.98,213.14,209.97,211.11,2555900,0.0
2019-10-09,211.7,213.47,211.62,212.83,1745900,0.0
2019-10-10,211.76,213.13,211.5,211.76,1853100,0.0
2019-10-11,213.03,213.27,208.67,209.02,3945700,0.0
2019-10-14,208.0,210.02,207.79,208.38,3088000,0.0
2019-10-15,209.56,209.72,206.52,207.22,3766800,0.0
2019-10-16,207.0,208.93,206.81,208.3,2891400,0.0
2019-10-17,208.5,209.49,206.84,206.85,3340500,0.0
2019-10-18,206.8,209.05,206.73,208.5,3518800,0.0
2019-10-21,209.7,210.76,208.44,209.85,3684200,0.0
2019-10-22,205.09,205.25,199.15,199.27,10265400,0.0
2019-10-23,200.11,201.14,198.02,199.21,7943700,0.0
2019-10-24,199.54,199.55,195.79,196.02,4955600,0.0
2019-10-25,196.1,196.65,194.4,194.61,4773700,0.0
2019-10-28,194.98,195.32,191.5,191.78,7711400,0.0
2019-10-29,192.0,193.2,191.64,192.62,4454600,0.0
2019-10-30,193.29,197.0,191.68,196.89,6332600,0.0
2019-10-31,197.4,198.0,195.63,196.7,4960600,0.0
2019-11-01,197.78,197.97,193.7,193.94,4192400,0.0
2019-11-04,190.16,190.75,187.55,188.66,17662100,0.0
2019-11-05,189.65,193.0,189.45,192.18,10496000,0.0
2019-11-06,193.3,195.27,193.05,194.18,6473500,0.0
2019-11-07,195.72,196.0,192.32,193.08,4820200,0.0
2019-11-08,194.6,194.78,193.22,193.61,3499400,0.0
2019-11-11,193.63,194.25,192.5,192.64,2746700,0.0
2019-11-12,193.0,193.86,192.77,193.28,2930600,0.0
2019-11-13,193.77,195.09,193.51,195.0,3405000,0.0
2019-11-14,195.23,195.5,193.16,194.0,3173900,0.0
2019-11-15,194.57,194.79,193.31,193.97,2991300,0.0
2019-11-18,194.2,195.72,193.86,194.28,3420300,0.0
2019-11-19,194.2,194.4,193.01,193.44,2910500,0.0
2019-11-20,193.59,194.97,193.54,194.13,3131300,0.0
2019-11-21,194.28,194.66,192.26,192.35,3509500,0.0
2019-11-22,193.19,193.42,192.15,193.14,2417700,0.0
