Date,0
2008-12-10,-0.0003
2008-12-11,0.0034
2008-12-12,0.0026
2008-12-15,0.0034
2008-12-16,0.0202
2008-12-17,0.0118
2008-12-18,0.0094
2008-12-19,-0.002
2008-12-22,-0.0046
2008-12-23,-0.0011
2008-12-24,-0.0011
2008-12-26,0.0051
2008-12-29,0.0001
2008-12-30,0.0049
2008-12-31,-0.012
2009-01-05,-0.0073
2009-01-06,-0.0029
2009-01-07,0.0002
2009-01-08,0.002
2009-01-09,0.0027
2009-01-12,0.0063
2009-01-13,0.0011
2009-01-14,0.007
2009-01-15,0.0006
2009-01-16,-0.01
2009-01-20,-0.003
2009-01-21,-0.0127
2009-01-22,-0.0099
2009-01-23,-0.0018
2009-01-26,-0.0038
2009-01-27,0.0104
2009-01-28,-0.0095
2009-01-29,-0.0155
2009-01-30,-0.0014
2009-02-03,-0.0081
2009-02-04,-0.0044
2009-02-05,0.0033
2009-02-06,-0.004
2009-02-09,-0.0014
2009-02-10,0.0109
2009-02-11,0.0078
2009-02-12,-0.0002
2009-02-13,-0.0102
2009-02-17,0.015
2009-02-18,-0.0073
2009-02-19,-0.0081
2009-02-20,0.0031
2009-02-23,0.0002
2009-02-24,-0.0011
2009-02-25,-0.0091
2009-02-26,-0.0063
2009-02-27,-0.0038
2009-03-03,-0.0011
2009-03-04,-0.0018
2009-03-05,0.0059
2009-03-06,-0.003
2009-03-09,-0.0012
2009-03-10,-0.0022
2009-03-11,0.0053
2009-03-12,0.0098
2009-03-13,0.0016
2009-03-16,-0.0096
2009-03-17,0.0033
2009-03-18,0.032
2009-03-19,-0.0042
2009-03-20,-0.0041
2009-03-23,0.0032
2009-03-24,-0.0026
2009-03-25,-0.0042
2009-03-26,0.0101
2009-03-27,-0.0037
2009-03-30,0.0004
2009-03-31,0.0021
2009-04-02,-0.0032
2009-04-03,-0.0096
2009-04-06,-0.0035
2009-04-07,-0.0006
2009-04-08,0.0064
2009-04-09,-0.002
2009-04-13,0.0053
2009-04-14,0.0021
2009-04-15,0.0004
2009-04-16,-0.0013
2009-04-17,-0.0068
2009-04-20,0.0023
2009-04-21,-0.0022
2009-04-22,-0.0023
2009-04-23,0.0004
2009-04-24,-0.0013
2009-04-27,0.0037
2009-04-28,-0.0042
2009-04-29,-0.0027
2009-04-30,-0.0016
2009-05-04,0.0035
2009-05-05,0.0002
2009-05-06,0.0003
2009-05-07,-0.0085
2009-05-08,0.0027
2009-05-11,0.0084
2009-05-12,-0.0023
2009-05-13,-0.0
2009-05-14,0.0008
2009-05-15,-0.0034
2009-05-18,-0.0014
2009-05-19,-0.001
2009-05-20,0.0024
2009-05-21,-0.0118
2009-05-22,-0.0052
2009-05-26,-0.0013
2009-05-27,-0.011
2009-05-28,0.005
2009-05-29,0.0114
2009-06-02,0.0049
2009-06-03,0.0058
2009-06-04,-0.0088
2009-06-05,-0.0083
2009-06-08,-0.0048
2009-06-09,0.0047
2009-06-10,-0.0061
2009-06-11,0.0064
2009-06-12,0.0043
2009-06-15,-0.0016
2009-06-16,0.0025
2009-06-17,0.0017
2009-06-18,-0.0089
2009-06-19,0.0054
2009-06-22,-0.0015
2009-06-23,0.0016
2009-06-24,0.0001
2009-06-25,0.0156
2009-06-26,0.0016
2009-06-29,0.0023
2009-06-30,-0.0029
2009-07-02,-0.0107
2009-07-06,-0.0008
2009-07-07,-0.0069
2009-07-08,0.0073
2009-07-09,-0.0021
2009-07-10,0.0038
2009-07-13,0.0041
2009-07-14,-0.0025
2009-07-15,0.0024
2009-07-16,0.0064
2009-07-17,-0.0033
2009-07-20,0.0071
2009-07-21,0.0088
2009-07-22,-0.0005
2009-07-23,0.0171
2009-07-24,0.0043
2009-07-27,0.0002
2009-07-28,0.0021
2009-07-29,-0.0005
2009-07-30,0.0057
2009-07-31,0.0035
2009-08-04,0.001
2009-08-05,-0.0093
2009-08-06,-0.008
2009-08-07,0.0016
2009-08-10,0.0012
2009-08-11,-0.0008
2009-08-12,0.0031
2009-08-13,0.0037
2009-08-14,-0.0033
2009-08-17,-0.0073
2009-08-18,0.0025
2009-08-19,0.009
2009-08-20,0.0056
2009-08-21,0.0006
2009-08-24,0.0015
2009-08-25,0.0039
2009-08-26,0.0048
2009-08-27,-0.0021
2009-08-28,-0.001
2009-08-31,-0.0023
2009-09-02,0.0041
2009-09-03,-0.0012
2009-09-04,0.002
2009-09-08,-0.0005
2009-09-09,0.0034
2009-09-10,0.0099
2009-09-11,0.0034
2009-09-14,-0.0015
2009-09-15,-0.0012
2009-09-16,0.0042
2009-09-17,0.0051
2009-09-18,-0.0059
2009-09-21,0.0019
2009-09-22,-0.0014
2009-09-23,-0.0024
2009-09-24,-0.0033
2009-09-25,0.0018
2009-09-28,0.0088
2009-09-29,-0.002
2009-09-30,-0.0016
2009-10-02,-0.0067
2009-10-05,0.0019
2009-10-06,0.0073
2009-10-07,0.0022
2009-10-08,-0.0036
2009-10-09,-0.0041
2009-10-12,0.0027
2009-10-13,-0.0008
2009-10-14,0.0054
2009-10-15,0.0057
2009-10-16,-0.0027
2009-10-19,0.0048
2009-10-20,-0.0089
2009-10-21,-0.008
2009-10-22,0.0059
2009-10-23,-0.0088
2009-10-26,-0.0113
2009-10-27,-0.0039
2009-10-28,-0.0203
2009-10-29,0.0124
2009-10-30,-0.0135
2009-11-03,-0.0024
2009-11-04,-0.0029
2009-11-05,0.0048
2009-11-06,0.0036
2009-11-09,0.0044
2009-11-10,0.0008
2009-11-11,0.0033
2009-11-12,-0.0015
2009-11-13,0.0034
2009-11-16,0.0076
2009-11-17,0.0018
2009-11-18,-0.0033
