Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-02-06,67.48449275209587,57.665414434139215,82.75980651252266,80.81963372789731,88.45407700181343,77.57838514089856,60.481291645158784,74.19515015206937,49.80333471057048,71.1072974932159,59.697291420213666,78.98720244735784,80.20634366048867,61.818221175852734,67.80934659116085,73.33391464009529,76.25513338430335,83.70895568710014,57.913008264864416,75.33834198091921,89.79430855083933,60.36874744763421,89.363270549204
2019-02-07,69.26785996132591,49.80775618468682,83.08153762517966,81.0671980646566,79.43633341083353,78.25492276414906,56.28218539203487,70.38894596201003,46.161971163217714,64.32147319378882,57.42720726375908,68.43075268444571,74.87942938062588,55.02709316637469,58.34680982775384,75.2527546491828,69.91711228554783,78.87667222146054,52.201021215061076,63.28191174178862,71.53669635968961,50.63218780776795,88.0373207393085
2019-02-08,69.59932620350041,57.38600237021497,82.48887568415444,82.22000060566107,79.04831508907148,79.04961982260426,58.331766754772936,74.3438417302006,45.78536723847572,65.48238342325288,60.92332347521616,66.47745982319663,77.75922092921539,58.08007581861193,59.55305961215015,77.60430364835082,70.68293754811316,78.94035250178347,58.42719460273551,66.1886671846755,73.7912511488446,44.17761597427238,88.71280931473044
2019-02-11,74.83428182699132,50.97586656436959,72.2230841195589,76.74228202338664,77.51056932263728,79.28384576924913,57.62789894622818,74.80651260561754,46.66290134358623,65.85274528934144,62.73748495330685,64.41429488042391,75.5734384975279,57.79237219970337,62.95451018678179,78.60217406005103,68.75752806832223,65.11972280951426,61.04311891079849,69.47923322658866,75.41004767297645,55.356606795946156,91.49743827935724
2019-02-12,78.93130272367816,56.00737714673027,73.68883533734214,80.68768083744169,80.4593416071713,82.05049911560396,56.462106437169645,77.3426952323901,55.61858897194734,50.61832052186028,65.4381666816812,69.57963191311569,80.20152312373627,66.36543864733201,69.32475132292141,82.4322697664279,74.89973378559702,72.81050449663645,68.22253561325866,73.51422027444067,80.81547376361956,60.25905608242253,92.63467760045823
2019-02-13,81.21177414153316,56.53783486726062,70.65276553329831,80.95831901753553,80.22007730748619,76.69660098311985,56.66872808266062,78.1983626045185,56.54144586609078,51.773375841978186,65.5247347672651,73.08159082267004,72.59636390574,67.93120275764144,71.48242516807287,85.57968317337672,73.92099981645997,72.76356813906482,65.29532557951231,73.8228805751333,81.63436300125741,55.472752123673956,92.7318904202615
2019-02-14,82.08592079490961,60.16985459458597,72.66962378751083,69.1913748715646,78.82043045276515,77.91505810021877,58.68188825635128,76.16434094651837,55.13372654927773,49.18941397316942,65.61946016092637,67.01602453529017,72.7310972072691,69.21627589466475,71.04516463183796,76.51150620267677,70.86515653123837,74.27747684976296,68.47441083393797,74.37046387269893,82.45801816729634,55.66642703871726,90.5410106189646
2019-02-15,82.80180479755359,65.20082631319687,76.86481937474579,76.14035182234582,82.43543947797332,78.43291101350368,62.45126499965761,82.50491948134434,62.74370312694595,60.75394403188142,65.47105053826292,71.60677070113402,74.69287350112863,74.45582488081135,77.27171129619566,79.55897276215012,71.58305142998726,74.81549325220504,79.43588282508682,76.91966641250615,82.72030996074473,61.71175187077853,91.267255146733
2019-02-19,84.05431345999756,63.418167226129164,75.78418299662223,70.39338239989686,79.31110553486158,77.71039874183131,64.21418944215777,83.67798270698859,61.46242716729633,59.50769022921349,68.11519176411147,71.87280988024443,74.55566320998861,72.54875738760188,78.28119191926243,79.63822666052147,70.4375481320048,75.36279410019013,81.18450639919507,78.30433560583796,78.52292721468436,46.336779086547146,91.90796287598177
2019-02-20,82.00511550812149,65.0116212144948,76.5497841749591,72.63236858016651,81.6745740166109,66.64408001073,64.21418944215777,82.16297677282361,69.25035434228398,50.89462244297492,64.4763020666764,68.46170150370418,74.89387491417999,73.91371037456044,75.07189877440403,81.64723431823461,72.53270619294047,76.0378912889208,81.53424413202563,80.0877133195961,80.10333030891631,45.991457700164695,92.79906475484425
