Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2020-03-19,121.65,133.09,393.06,314.2,97.71,277.66,39.82,52.71,103.01,105.23,40.0,1191.48,221.09,83.5,139.63,69.01,14.4,164.6,177.88,6.64,16.68,5.65,5.05
2020-03-20,117.84,122.4,371.7,291.22,95.01,254.7,39.61,51.94,95.5,102.82,38.09,1177.43,213.11,80.35,141.74,63.37,13.95,157.13,164.48,6.03,17.14,5.59,5.4
2020-03-23,114.04,119.05,381.78,276.8,105.62,255.32,41.64,47.17,91.85,102.45,40.01,1152.24,208.35,81.13,167.44,58.21,13.7,151.17,161.88,5.9,16.58,5.74,4.99
2020-03-24,128.87,122.89,419.4,288.91,127.68,272.0,46.22,54.6,101.34,119.16,46.31,1259.47,217.43,85.93,162.02,67.94,15.47,170.53,186.56,6.47,15.31,5.6,5.43
2020-03-25,132.91,121.94,420.77,319.67,158.73,264.67,44.63,60.53,104.67,120.37,52.39,1365.85,212.31,84.47,142.11,71.0,15.38,166.97,188.33,6.93,15.55,5.34,5.73
2020-03-26,142.49,134.35,454.17,350.33,180.55,294.73,47.5,65.85,110.5,123.64,56.03,1406.0,230.37,86.14,159.5,72.41,17.94,175.9,200.57,7.52,16.59,5.67,5.92
2020-03-27,139.05,134.11,439.7,348.38,162.0,274.0,46.58,61.14,105.44,120.1,53.34,1255.15,223.02,84.01,164.16,71.01,16.86,173.91,191.29,7.42,15.62,5.03,6.08
2020-03-30,140.2,138.44,450.78,348.85,152.28,286.39,47.86,61.98,111.71,125.29,55.0,1308.23,235.13,87.26,163.56,73.72,17.84,188.55,205.73,7.86,15.7,5.41,6.52
2020-03-31,141.04,138.72,436.31,338.95,149.14,286.58,45.48,59.36,116.04,121.64,52.38,1345.32,232.47,89.79,155.01,72.02,17.36,180.09,202.55,7.71,15.95,5.93,6.39
2020-04-01,136.49,136.42,424.03,338.52,130.7,273.07,43.66,57.5,111.35,114.56,46.81,1271.63,211.25,89.93,162.53,69.81,14.84,175.46,192.77,6.62,14.06,5.21,5.9
2020-04-02,141.8,142.18,435.66,353.96,123.27,259.0,44.49,54.13,116.74,117.11,45.88,1260.0,216.2,90.35,159.32,71.09,15.49,181.8,194.1,6.3,14.16,5.74,6.24
2020-04-03,138.57,139.66,433.8,350.5,124.52,249.57,42.59,49.93,114.67,115.22,43.72,1230.68,218.3,89.77,156.21,71.29,14.48,182.69,194.64,6.01,13.79,6.1,6.7
2020-04-06,147.85,141.61,459.55,367.95,148.77,269.95,47.52,57.56,120.43,123.02,50.42,1356.68,242.46,95.91,150.13,75.43,15.0,195.85,207.6,7.05,16.0,6.9,7.16
2020-04-07,145.76,141.88,451.75,355.28,141.58,262.35,47.56,57.76,121.92,120.14,50.31,1376.37,239.65,94.72,141.25,75.79,15.12,190.95,209.14,6.88,14.8,6.97,6.89
2020-04-08,149.62,146.22,463.93,361.41,146.87,274.05,48.79,62.62,127.4,124.77,57.04,1372.06,244.37,98.56,139.1,77.23,15.72,193.2,214.59,7.3,15.58,7.1,6.84
2020-04-09,148.73,145.73,466.64,371.0,151.84,278.06,48.38,64.71,125.03,125.12,59.21,1420.64,237.92,96.23,146.66,78.23,15.97,196.07,209.91,7.4,16.59,7.46,7.08
2020-04-13,146.9,144.42,469.7,369.94,147.33,283.56,50.94,61.83,114.14,123.6,59.42,1421.01,242.93,96.54,154.13,76.97,15.54,199.0,202.08,7.44,16.08,7.73,6.61
2020-04-14,148.97,151.11,489.57,380.03,141.0,302.09,54.93,65.07,116.48,123.79,62.41,1449.42,254.8,99.4,157.33,78.08,15.92,204.34,207.31,7.49,16.49,8.38,6.85
2020-04-15,146.66,151.18,496.32,374.38,145.98,295.92,54.99,62.33,111.53,120.16,61.38,1424.61,253.98,96.94,171.77,76.05,15.0,201.3,204.19,7.12,15.63,8.71,6.62
2020-04-16,143.99,154.73,496.35,377.88,134.24,291.94,56.95,62.45,113.22,122.99,57.32,1407.4,257.82,98.6,174.25,76.0,15.24,206.12,205.21,7.19,15.93,8.73,6.36
2020-04-17,149.89,157.29,499.42,401.51,154.0,299.59,56.6,66.07,116.3,127.96,61.09,1470.87,263.9,103.48,173.27,80.31,15.52,209.93,210.02,7.45,16.73,8.8,6.24
2020-04-20,146.61,157.79,498.67,383.21,143.61,302.46,56.97,64.98,114.6,122.62,61.06,1411.63,266.72,106.72,181.46,77.75,15.36,210.9,211.99,7.77,17.11,8.7,6.42
2020-04-21,144.41,152.67,490.78,373.44,136.33,288.77,52.92,62.65,109.85,117.47,57.4,1342.22,253.28,103.39,172.39,73.91,14.42,206.75,200.05,7.45,16.11,8.42,6.27
2020-04-22,147.1,156.71,496.08,380.4,134.97,299.61,55.92,63.45,110.64,122.55,60.96,1355.0,263.27,103.91,179.65,75.89,14.79,215.66,211.37,7.65,15.97,8.32,6.58
2020-04-23,152.29,159.93,499.12,376.73,137.74,297.31,55.9,63.29,112.91,121.18,61.82,1360.0,258.95,104.14,187.73,75.68,14.62,213.0,209.23,7.77,16.1,8.42,6.65
2020-04-24,156.09,162.93,508.55,381.77,128.98,302.94,56.18,63.43,114.04,125.73,62.01,1362.77,259.45,108.12,193.53,77.06,15.0,212.13,216.81,8.0,16.09,8.11,6.6
2020-04-27,158.96,161.29,508.44,378.57,128.68,308.6,56.49,65.07,115.2,127.64,63.55,1402.99,262.87,110.86,194.89,79.28,15.03,214.23,217.91,8.2,17.67,8.94,7.32
2020-04-28,161.36,157.3,497.16,384.73,131.3,296.0,55.51,65.39,115.46,129.13,61.75,1439.32,257.35,106.92,181.15,80.76,15.52,211.07,218.03,8.32,17.04,8.73,7.93
2020-04-29,163.05,155.16,494.67,387.91,139.0,321.99,53.66,67.9,120.06,134.29,65.77,1520.53,265.84,108.45,175.1,84.5,16.28,211.39,222.04,8.96,19.4,8.46,8.0
2020-04-30,159.79,154.64,495.23,389.06,141.02,351.54,52.39,64.81,116.38,131.89,65.14,1480.57,261.83,107.47,164.59,83.87,15.51,209.49,219.3,8.49,17.7,8.43,7.77
2020-05-01,156.64,153.63,509.64,383.47,133.37,339.51,49.88,61.11,110.88,129.29,63.0,1448.79,255.64,103.91,169.43,80.49,14.71,205.02,207.64,7.77,16.48,8.45,7.3
2020-05-04,154.82,153.28,515.73,380.16,131.46,354.64,52.56,58.85,107.72,128.58,63.69,1413.3,258.8,103.84,174.3,79.67,14.9,208.84,211.0,8.21,17.3,8.85,7.67
2020-05-05,156.38,157.89,513.44,390.3,125.4,370.64,52.19,59.0,108.91,131.95,66.69,1393.2,262.23,98.25,169.59,81.19,14.81,210.55,220.44,8.33,16.66,8.75,8.0
2020-05-06,154.3,156.68,503.96,378.58,121.86,365.39,52.16,57.92,107.67,131.91,68.1,1378.91,268.07,96.84,176.01,81.72,14.66,212.42,208.01,8.72,17.9,9.1,8.0
2020-05-07,156.22,152.97,514.25,376.54,128.65,381.83,51.95,57.01,107.29,129.44,74.62,1443.91,260.76,96.92,174.93,83.31,14.95,211.78,210.43,7.46,16.88,8.77,7.93
2020-05-08,158.26,153.51,515.28,378.4,133.44,377.26,53.19,58.67,112.11,128.23,76.05,1430.83,263.02,97.34,176.5,84.32,15.66,210.04,218.01,7.85,17.8,9.7,7.26
2020-05-11,156.85,158.55,510.74,376.56,128.91,383.65,55.74,57.36,108.61,128.24,74.9,1411.0,265.85,101.34,190.62,83.24,15.42,212.15,224.58,7.4,17.18,10.18,7.42
2020-05-12,153.99,157.72,501.93,371.11,125.22,365.6,53.76,56.72,105.0,127.91,75.21,1385.92,259.79,101.65,184.15,80.82,14.87,208.86,221.1,7.18,16.55,9.22,7.59
2020-05-13,152.74,157.93,498.3,364.18,121.5,361.29,52.18,54.1,104.48,127.49,73.79,1366.07,252.11,102.45,188.19,77.97,14.06,212.09,213.72,6.97,16.35,8.39,7.53
2020-05-14,152.44,158.38,497.44,356.28,122.52,367.83,54.51,53.86,106.19,129.77,78.2,1382.51,252.15,100.92,179.54,78.75,14.51,214.96,205.59,6.9,15.15,8.9,7.55
2020-05-15,151.24,159.23,503.39,360.4,120.0,370.46,54.2,52.73,107.92,132.22,80.26,1384.31,253.93,101.94,184.23,79.59,14.86,217.25,210.45,7.01,16.18,9.43,7.53
2020-05-18,159.12,157.96,517.79,377.54,135.44,374.87,54.59,57.9,115.02,136.34,76.63,1557.43,263.51,102.72,172.2,83.28,16.12,217.08,215.62,7.59,17.65,9.92,7.92
2020-05-19,159.26,156.7,520.44,371.48,130.44,382.88,55.47,57.94,112.08,135.44,79.25,1547.56,262.41,101.22,175.66,84.01,16.73,212.41,219.76,7.38,17.05,9.16,7.65
2020-05-20,166.03,153.13,512.8,362.51,133.32,390.16,56.39,57.8,115.69,138.11,82.04,1599.15,272.21,103.91,171.27,84.83,17.3,215.81,224.7,7.34,17.33,9.76,8.0
2020-05-21,163.59,152.28,516.96,368.82,139.0,383.64,54.65,60.1,114.06,136.5,81.49,1595.68,266.28,101.14,174.99,84.86,17.18,211.06,223.08,7.43,18.19,9.5,8.1
2020-05-22,165.16,151.16,512.9,369.0,137.53,387.96,55.17,60.0,112.47,136.16,81.49,1631.3,269.87,101.5,174.18,85.9,17.0,213.72,220.17,7.36,17.93,9.41,8.17
2020-05-26,169.9,147.96,509.85,372.2,144.73,380.67,53.19,64.47,117.41,136.6,80.79,1746.91,268.97,102.8,164.47,88.41,17.06,208.22,222.35,7.51,18.75,10.07,8.9
2020-05-27,173.84,145.7,525.11,397.12,149.52,371.16,52.74,66.65,122.42,138.03,81.02,1698.73,269.31,106.14,162.64,91.69,17.12,209.98,227.31,7.85,18.91,9.77,8.87
2020-05-28,170.51,150.65,534.67,398.44,149.82,377.98,51.74,67.27,120.74,138.37,79.62,1648.99,275.1,114.42,166.9,91.88,15.01,212.78,222.92,7.55,18.15,9.51,8.42
2020-05-29,169.86,152.95,544.0,388.44,145.85,387.93,53.8,64.52,120.13,138.83,81.08,1639.42,283.0,119.9,174.06,91.71,15.14,219.01,233.46,7.37,17.86,9.79,8.53
2020-06-01,169.5,152.45,541.3,388.96,151.39,383.37,53.63,64.12,120.5,138.87,82.72,1670.73,286.7,118.92,173.62,92.02,15.13,219.03,234.64,7.61,17.99,9.46,9.03
2020-06-02,170.94,153.86,545.22,389.77,153.31,392.9,53.54,63.4,123.32,138.96,88.0,1655.0,288.14,116.28,169.87,92.94,15.79,217.39,230.45,7.86,20.3,9.7,9.35
2020-06-03,178.05,152.53,547.3,402.63,173.16,388.09,52.73,67.47,127.09,139.57,91.97,1725.97,286.9,113.77,164.59,95.01,16.86,213.96,231.27,8.12,19.88,9.47,9.58
2020-06-04,176.43,150.71,540.03,403.67,184.3,376.95,52.63,67.51,128.96,136.27,87.72,1742.64,282.16,113.68,157.15,94.21,16.47,210.23,228.66,7.96,19.0,8.6,8.99
2020-06-05,184.83,149.21,530.72,410.75,205.43,390.46,53.1,72.07,135.12,143.07,89.93,1812.64,289.1,115.21,161.65,96.99,17.41,211.28,235.17,8.11,19.11,8.79,8.95
2020-06-08,181.66,149.21,540.36,414.3,230.5,386.64,52.97,74.16,137.72,142.57,89.62,1840.91,290.75,119.74,166.35,95.95,18.17,214.45,231.79,8.25,18.39,8.98,9.33
2020-06-09,178.16,149.13,531.57,408.56,216.74,388.83,56.39,70.54,134.19,141.37,89.53,1777.97,285.27,115.99,168.83,94.79,17.5,213.43,231.4,8.06,18.75,9.54,9.74
2020-06-10,175.43,151.0,533.81,403.77,203.41,401.66,57.44,68.36,132.44,141.22,91.91,1733.31,286.0,116.33,176.71,93.15,16.89,213.15,232.77,7.86,18.0,9.45,9.79
2020-06-11,163.29,144.08,517.17,383.88,170.0,375.05,52.83,62.85,121.55,134.23,86.09,1588.37,271.94,109.82,173.73,88.09,15.66,204.16,218.8,7.16,16.44,9.17,8.91
2020-06-12,166.18,143.54,522.57,381.87,189.51,385.13,53.5,65.37,123.15,137.08,86.72,1623.92,270.27,109.3,172.27,87.66,16.28,204.17,222.78,7.25,16.69,8.85,9.05
2020-06-15,167.93,141.52,526.02,373.28,190.94,392.5,54.68,67.05,123.61,137.44,91.0,1650.67,274.83,110.44,188.28,88.28,16.87,205.85,225.85,7.58,17.24,9.22,9.29
2020-06-16,170.97,163.71,532.45,382.77,197.77,398.46,54.46,67.82,130.11,140.58,94.74,1673.74,282.59,113.4,188.41,90.74,17.25,207.4,229.56,7.59,17.3,9.5,9.3
2020-06-17,171.17,159.97,534.23,382.11,192.54,400.65,54.55,66.9,128.23,138.59,97.03,1638.24,285.64,115.52,192.06,89.98,16.82,209.0,226.54,7.31,16.83,9.68,9.4
2020-06-18,170.85,161.07,535.11,378.39,192.29,401.03,54.04,66.88,127.59,139.95,98.27,1628.35,289.36,116.32,191.98,89.2,16.92,207.23,219.45,7.28,16.71,9.82,9.04
2020-06-19,167.85,159.94,536.67,372.2,187.02,399.87,54.23,64.89,127.46,135.0,97.98,1626.91,281.59,119.35,201.53,88.53,16.78,205.26,218.01,7.33,16.48,9.93,9.0
2020-06-22,168.2,160.45,527.67,375.96,188.52,402.82,54.76,65.04,125.79,138.95,104.22,1633.52,289.36,116.92,204.94,89.33,16.93,205.75,216.87,7.09,16.84,10.2,8.94
2020-06-23,169.36,159.34,521.04,371.7,187.88,400.94,53.99,64.54,126.25,137.96,104.75,1677.1,289.66,115.49,198.08,89.08,17.01,207.19,215.62,7.0,16.27,10.85,8.88
2020-06-24,165.55,157.03,507.99,359.82,176.69,392.93,52.39,61.72,122.06,132.3,100.88,1610.33,285.25,111.95,197.01,85.84,16.2,202.73,209.25,6.65,15.74,11.02,8.9
2020-06-25,167.02,162.86,510.02,362.82,174.88,401.64,51.93,61.06,124.71,133.28,104.78,1615.39,287.19,113.47,201.7,87.14,16.37,205.11,211.98,6.62,15.78,11.03,9.0
2020-06-26,162.64,162.83,502.27,356.76,170.01,399.97,50.1,59.1,122.39,130.51,104.3,1541.25,283.08,113.61,193.26,85.79,16.61,203.64,210.63,6.45,15.22,10.03,8.25
2020-06-29,165.51,162.72,509.22,367.5,194.49,394.55,50.28,61.92,125.25,131.17,103.68,1593.22,282.13,111.22,187.35,88.11,17.13,204.1,206.91,6.82,15.72,10.54,8.6
2020-06-30,169.07,164.18,510.04,364.92,183.3,405.06,52.61,61.62,126.5,134.09,104.94,1592.34,291.73,112.24,190.84,89.37,17.43,206.83,210.03,6.99,15.86,10.66,8.55
2020-07-01,166.88,163.3,521.91,360.42,180.32,416.79,52.58,61.61,126.06,136.86,115.9,1658.79,294.32,112.39,198.85,87.59,17.0,210.48,209.44,6.85,15.77,11.42,8.61
2020-07-02,169.08,163.87,517.69,362.0,180.81,414.21,52.34,61.79,127.72,136.78,113.39,1669.98,297.97,112.3,208.89,88.96,17.07,210.81,210.51,6.81,15.66,12.15,8.94
2020-07-06,172.16,166.89,526.29,362.59,187.91,416.44,53.4,63.32,129.43,137.53,118.97,1703.76,301.64,113.57,218.0,89.76,17.46,212.2,214.45,6.97,16.06,11.47,9.35
2020-07-07,169.78,166.75,528.02,353.27,178.88,411.74,52.93,61.01,127.2,136.5,125.6,1657.45,299.32,112.46,217.26,88.38,16.63,211.11,210.78,6.62,15.24,11.57,9.06
2020-07-08,169.04,169.13,528.31,350.23,180.08,425.2,53.43,61.01,128.13,136.8,133.35,1661.3,301.9,108.0,224.53,87.99,16.75,210.8,214.1,6.69,15.03,12.0,9.0
2020-07-09,165.99,166.45,530.19,339.96,173.28,426.37,57.26,58.11,125.73,135.79,129.39,1670.28,304.5,108.47,228.43,86.26,16.41,212.61,218.79,6.48,14.9,11.93,8.78
2020-07-10,166.39,163.36,537.92,349.25,178.44,422.91,55.88,59.64,128.01,136.88,128.05,1707.4,301.65,108.82,228.98,86.9,16.99,209.99,216.11,6.63,15.26,11.49,8.62
2020-07-13,169.17,162.08,533.78,353.06,175.65,401.87,53.59,59.35,130.57,135.48,118.65,1686.76,295.56,107.03,218.45,88.47,17.08,201.0,211.3,6.52,15.01,11.44,8.61
2020-07-14,171.89,163.88,542.95,355.66,179.96,413.23,54.72,60.47,136.88,136.42,121.24,1696.23,301.04,108.57,209.22,91.79,17.79,198.65,215.73,6.6,14.9,11.39,8.62
2020-07-15,174.39,165.45,552.01,364.56,187.94,423.56,55.34,62.94,138.36,140.43,122.2,1799.34,301.04,111.13,221.83,93.22,17.79,199.19,215.14,6.85,15.52,12.02,8.66
2020-07-16,176.87,165.0,558.03,365.88,178.7,413.88,54.92,62.37,138.56,138.85,119.95,1746.79,295.3,109.47,218.56,92.73,17.83,198.39,215.12,6.68,15.35,11.73,8.41
2020-07-17,181.25,165.96,564.66,368.5,175.66,421.81,55.04,62.2,136.9,140.47,120.73,1732.19,301.13,109.24,217.77,92.95,17.55,199.7,219.57,6.86,15.67,11.99,8.29
2020-07-20,177.39,167.04,565.51,365.53,174.42,449.27,57.46,61.41,134.63,141.55,128.39,1713.65,309.11,109.54,227.27,91.43,17.65,207.66,225.44,6.85,15.96,12.43,9.01
2020-07-21,178.66,165.3,564.68,375.12,178.63,437.22,57.0,63.05,135.87,143.4,126.99,1711.71,305.75,107.01,226.66,92.06,17.48,205.01,228.79,6.84,15.83,11.53,8.84
2020-07-22,179.38,164.84,565.12,394.08,179.79,441.6,61.79,63.63,136.98,144.77,129.18,1720.54,306.89,105.88,223.98,93.62,17.73,205.81,233.83,6.8,15.58,11.27,8.77
2020-07-23,175.0,161.52,560.42,387.62,176.45,430.85,59.57,63.12,136.6,144.99,122.93,1695.46,300.15,104.79,219.88,93.32,17.66,205.48,239.3,6.8,15.66,11.02,8.76
2020-07-24,176.12,159.54,561.72,386.21,173.76,425.19,69.4,62.07,137.58,143.7,121.41,1701.3,293.51,101.49,212.85,92.9,17.5,208.53,236.81,6.59,15.13,10.65,8.57
2020-07-27,176.82,160.5,559.91,382.09,170.21,433.81,68.97,61.09,139.89,143.44,125.75,1702.83,300.17,106.85,212.75,93.05,17.81,209.79,245.83,6.8,15.59,11.09,9.07
2020-07-28,174.41,162.65,561.41,386.66,170.84,435.04,67.61,61.0,138.03,142.63,123.51,1681.75,298.22,105.21,212.68,92.08,16.7,206.42,240.84,6.61,15.3,11.38,9.1
2020-07-29,177.98,161.75,566.42,387.3,166.01,445.71,76.09,59.4,140.53,144.73,128.55,1707.54,306.05,104.6,218.25,94.35,17.08,208.73,246.92,6.69,15.08,10.22,9.06
2020-07-30,172.8,153.0,563.44,381.72,161.95,431.4,78.2,57.46,136.73,145.2,129.13,1687.74,309.67,104.81,237.07,93.9,17.24,208.48,249.39,6.59,15.01,10.09,8.97
2020-07-31,173.35,150.29,580.0,378.97,158.0,439.2,77.43,56.68,132.88,146.31,129.85,1662.13,310.6,102.49,237.63,93.25,17.58,211.68,259.77,6.59,14.98,9.49,8.76
2020-08-03,172.06,152.84,589.7,377.1,162.27,439.96,77.67,57.51,131.78,148.93,134.8,1650.24,315.23,104.85,237.14,94.95,17.77,212.05,260.51,6.72,15.26,10.37,9.07
2020-08-04,173.68,154.85,600.01,377.99,165.07,438.15,85.04,57.51,131.52,147.2,136.83,1675.13,308.78,105.22,249.42,94.49,17.89,214.38,263.99,6.84,15.82,10.85,9.3
2020-08-05,177.47,154.34,598.26,383.5,174.28,435.74,85.31,60.03,134.97,146.5,146.55,1724.77,312.27,102.75,202.01,96.42,17.97,212.16,235.13,7.06,15.9,11.28,9.66
2020-08-06,179.61,152.88,602.14,379.74,172.2,430.33,86.71,59.87,134.39,147.0,154.0,1751.79,315.25,103.9,212.5,97.52,18.27,211.8,236.38,6.27,15.59,12.03,9.85
2020-08-07,182.93,152.93,601.87,385.62,170.02,431.21,84.85,61.23,134.92,147.78,147.22,1754.48,312.37,103.28,193.72,97.79,18.47,210.4,230.8,6.21,15.39,12.2,10.11
2020-08-10,186.85,153.0,602.34,389.26,179.41,438.68,82.24,64.23,142.02,146.16,139.34,1768.58,308.78,101.88,193.74,99.04,18.98,206.3,222.47,6.2,15.36,12.49,10.1
2020-08-11,190.35,150.63,590.48,391.96,180.13,421.36,76.88,64.26,142.53,143.05,138.25,1805.1,301.92,101.24,183.75,99.25,18.57,201.8,219.98,6.15,15.01,12.01,9.7
2020-08-12,191.83,152.55,598.74,392.44,175.44,427.13,82.61,64.29,142.57,143.82,139.02,1808.07,308.4,102.78,185.09,101.23,18.8,205.22,216.24,6.02,15.08,12.11,9.9
2020-08-13,189.72,150.46,604.22,389.24,174.73,438.42,81.84,63.3,140.67,145.2,143.19,1792.97,314.77,101.89,192.08,100.96,18.38,210.3,216.31,6.1,15.23,12.07,10.07
2020-08-14,191.92,150.09,604.99,391.42,178.08,435.73,81.3,63.64,139.96,143.88,141.96,1778.87,313.19,102.97,187.5,101.28,18.18,207.29,212.67,5.96,15.0,11.91,10.04
2020-08-17,193.87,151.53,604.97,388.96,172.01,442.37,82.42,62.77,138.72,144.27,152.48,1752.92,317.36,102.75,205.02,101.4,17.95,206.75,215.01,5.81,14.56,12.78,10.0
2020-08-18,190.7,153.11,610.69,390.26,170.23,437.58,81.66,62.1,138.37,143.81,151.04,1778.91,320.47,103.31,217.28,101.58,18.24,206.99,219.46,5.56,14.12,13.8,10.03
2020-08-19,190.95,152.29,611.66,390.05,169.27,437.13,81.09,61.64,138.02,142.61,150.37,1767.47,319.53,101.7,216.51,101.01,18.14,206.15,220.65,5.44,14.08,13.9,10.1
2020-08-20,189.92,151.34,612.54,387.88,169.58,453.34,82.77,60.99,137.48,141.24,155.86,1768.69,328.32,100.97,218.41,100.16,18.15,208.16,221.38,5.33,13.8,13.57,9.83
2020-08-21,191.57,149.26,613.96,389.57,167.5,449.42,83.81,60.27,138.43,141.8,155.1,1779.37,324.5,100.51,223.41,100.24,18.23,206.73,222.57,5.45,13.62,14.47,9.98
2020-08-24,192.56,149.52,612.53,395.04,178.27,448.1,83.08,61.88,141.68,141.67,151.79,1834.44,325.25,102.43,210.63,100.8,18.65,207.3,218.83,5.33,13.67,14.24,10.1
2020-08-25,194.9,149.68,609.75,394.84,174.73,457.93,86.35,60.95,141.15,145.37,155.0,1853.8,326.49,103.34,212.01,100.92,18.44,205.7,219.43,5.27,13.97,13.86,10.33
2020-08-26,194.32,149.26,614.56,395.44,171.9,487.7,86.02,60.77,141.83,147.89,153.74,1866.97,331.48,104.3,214.57,101.01,18.33,208.51,222.05,5.48,14.3,13.9,10.28
2020-08-27,194.44,148.97,614.29,395.02,174.2,480.55,83.8,60.9,143.37,151.2,155.61,1893.5,332.34,106.11,215.77,100.91,18.7,207.87,222.18,5.31,13.89,13.39,10.05
2020-08-28,195.13,147.34,615.64,395.59,175.8,487.87,85.55,62.24,143.63,152.47,155.93,1945.25,336.71,106.99,208.57,101.93,19.85,208.14,222.04,5.41,14.48,12.79,11.56
2020-08-31,192.44,148.39,615.61,390.26,171.82,482.02,90.82,61.0,142.31,150.85,159.56,1910.45,339.01,114.22,215.69,100.7,19.55,214.8,223.45,5.49,14.86,13.25,12.22
2020-09-01,195.8,147.3,617.24,386.81,172.1,497.19,92.18,60.68,146.05,152.35,166.66,1928.86,343.89,112.68,224.2,102.02,19.26,215.78,224.1,5.36,14.88,13.69,13.05
2020-09-02,196.28,149.55,622.45,398.07,174.78,499.69,90.22,62.0,149.27,155.76,162.88,1948.73,350.59,113.82,223.15,103.08,19.84,219.7,228.52,5.59,15.08,13.95,13.4
2020-09-03,190.55,149.02,608.1,386.29,168.77,468.84,82.54,60.86,146.76,150.9,152.86,1945.45,332.14,111.52,203.02,99.89,19.3,207.78,216.82,5.41,14.35,11.96,12.84
2020-09-04,191.14,150.91,604.02,385.02,171.05,450.35,82.01,61.17,148.18,148.0,146.39,1917.74,321.21,112.97,198.29,99.47,19.23,203.54,211.1,5.41,14.04,9.91,13.48
2020-09-08,188.66,149.31,596.5,380.23,161.08,443.14,78.69,59.25,148.52,145.7,139.11,1891.6,308.61,108.19,192.85,96.99,19.45,196.81,207.19,5.2,13.83,8.94,13.89
2020-09-09,192.86,151.97,613.28,385.24,160.78,458.2,81.91,59.58,152.69,148.5,144.21,1871.07,320.05,108.28,200.77,99.35,19.7,200.33,211.81,5.4,14.24,9.22,16.2
2020-09-10,193.08,146.22,604.06,379.11,157.69,452.98,78.98,59.52,149.86,145.86,141.07,1816.59,317.42,106.01,198.14,98.11,19.01,198.0,206.13,5.33,14.43,8.79,15.29
2020-09-11,195.94,148.09,601.52,389.45,160.23,445.9,76.34,60.65,153.83,144.23,137.45,1783.74,314.08,105.36,189.91,99.91,19.29,198.13,203.81,5.22,14.31,8.69,15.51
2020-09-14,198.84,149.0,609.7,393.75,165.35,458.06,77.9,61.97,153.51,146.23,144.4,1784.59,321.6,108.72,193.36,101.39,19.33,202.0,205.53,5.34,14.21,9.99,14.95
2020-09-15,202.37,150.08,622.55,392.55,163.49,473.96,78.93,61.44,148.6,148.5,154.5,1787.0,328.21,115.58,194.71,102.32,19.26,204.33,206.38,5.27,14.28,10.4,15.1
2020-09-16,201.42,150.96,630.07,395.58,167.46,456.01,76.66,62.92,151.11,148.67,151.05,1806.66,317.89,116.57,193.52,102.34,19.41,202.99,205.81,5.34,14.41,10.12,15.15
2020-09-17,201.65,152.47,620.31,395.94,167.53,453.8,76.55,62.81,153.87,148.81,145.64,1787.21,308.88,114.13,199.28,102.33,19.14,203.49,202.46,5.21,13.89,9.52,13.37
2020-09-18,199.8,154.17,625.25,395.14,161.14,453.09,74.93,62.35,152.39,146.65,145.01,1732.28,305.08,113.72,205.43,100.71,18.95,204.68,200.98,5.32,14.04,10.0,13.42
2020-09-21,194.0,151.18,614.34,379.61,156.35,461.88,77.94,60.02,145.33,144.02,151.12,1652.39,309.19,111.74,202.66,96.24,18.34,202.89,195.1,5.01,13.32,10.12,12.87
2020-09-22,197.32,149.86,633.05,388.42,156.8,470.57,77.7,59.79,147.15,146.19,155.59,1674.0,315.44,114.51,215.28,97.24,18.44,205.29,199.93,4.98,13.17,9.9,12.96
2020-09-23,194.32,149.81,616.35,383.24,151.18,460.47,74.73,58.33,144.38,143.61,149.59,1638.47,302.55,112.43,209.22,95.32,18.32,200.14,198.48,4.73,12.7,8.91,12.5
2020-09-24,195.67,148.81,611.45,378.76,146.05,460.12,75.82,57.38,145.14,144.21,152.31,1650.57,304.41,112.02,203.95,96.23,18.15,202.01,198.46,4.66,12.07,8.97,11.82
2020-09-25,198.15,150.26,614.23,386.7,156.03,479.97,78.06,57.49,145.91,146.0,157.72,1657.77,312.16,114.43,219.0,97.49,18.3,205.58,200.64,4.65,12.08,9.17,11.65
2020-09-28,199.45,148.1,628.23,390.51,166.08,484.21,79.48,58.89,147.68,147.93,160.76,1700.4,318.8,113.3,215.09,99.49,18.86,204.72,205.05,4.79,12.14,9.38,11.62
2020-09-29,197.24,146.26,626.5,388.74,163.6,487.98,81.77,57.6,147.41,148.8,164.81,1672.98,319.51,112.46,217.34,99.89,18.92,204.91,210.46,4.92,12.63,9.56,12.41
2020-09-30,196.87,148.02,624.34,383.28,165.26,485.0,81.99,57.54,149.15,147.21,162.55,1710.68,327.23,114.43,219.24,99.4,18.99,204.85,206.93,4.91,12.47,8.84,12.22
2020-10-01,194.23,144.29,635.11,380.89,167.86,492.52,84.86,57.46,146.71,146.87,168.49,1742.98,334.8,115.63,220.68,99.85,19.0,207.22,207.05,4.88,12.51,8.92,12.11
2020-10-02,196.35,145.21,620.23,380.58,168.08,493.15,81.8,59.34,149.94,145.15,169.61,1710.71,321.58,111.55,221.6,100.78,19.09,202.16,203.9,4.87,12.36,8.18,11.73
