date,Close
2019-01-02,28.85
2019-01-03,28.32
2019-01-04,28.97
2019-01-07,29.47
2019-01-08,30.0
2019-01-09,30.29
2019-01-10,30.57
2019-01-11,30.41
2019-01-14,30.21
2019-01-15,30.67
2019-01-16,30.29
2019-01-17,30.38
2019-01-18,31.0
2019-01-22,32.9
2019-01-23,32.61
2019-01-24,32.65
2019-01-25,33.72
2019-01-28,34.02
2019-01-29,33.69
2019-01-30,34.08
2019-01-31,33.65
2019-02-01,34.31
2019-02-04,35.05
2019-02-05,35.33
2019-02-06,35.48
2019-02-07,35.25
2019-02-08,35.26
2019-02-11,35.59
2019-02-12,36.19
2019-02-13,36.26
2019-02-14,36.32
2019-02-15,36.58
2019-02-19,37.05
2019-02-20,36.74
2019-02-21,36.98
2019-02-22,37.49
2019-02-25,37.34
2019-02-26,37.38
2019-02-27,37.58
2019-02-28,37.15
2019-03-01,37.35
2019-03-04,37.25
2019-03-05,37.12
2019-03-06,36.81
2019-03-07,36.21
2019-03-08,35.89
2019-03-11,36.25
2019-03-12,36.28
2019-03-13,36.46
2019-03-14,36.35
2019-03-15,36.3
2019-03-18,36.27
2019-03-19,36.87
2019-03-20,36.7
2019-03-21,37.2
2019-03-22,36.65
2019-03-25,36.72
2019-03-26,36.9
2019-03-27,36.83
2019-03-28,36.78
2019-03-29,37.14
2019-04-01,37.68
2019-04-02,37.92
2019-04-03,37.99
2019-04-04,38.05
2019-04-05,37.84
2019-04-08,37.81
2019-04-09,37.75
2019-04-10,37.72
2019-04-11,36.32
2019-04-12,36.17
2019-04-15,36.23
2019-04-16,36.39
2019-04-17,35.97
2019-04-18,35.98
2019-04-22,36.15
2019-04-23,36.67
2019-04-24,38.52
2019-04-25,38.11
2019-04-26,38.36
2019-04-29,38.25
2019-04-30,38.75
2019-05-01,37.8
2019-05-02,37.59
2019-05-03,38.28
2019-05-06,37.88
2019-05-07,37.68
2019-05-08,37.54
2019-05-09,37.62
2019-05-10,37.38
2019-05-13,35.87
2019-05-14,36.8
2019-05-15,37.04
2019-05-16,37.27
2019-05-17,36.9
2019-05-20,36.56
2019-05-21,36.58
2019-05-22,36.31
2019-05-23,35.95
2019-05-24,36.13
2019-05-28,36.22
2019-05-29,36.1
2019-05-30,36.38
2019-05-31,35.93
2019-06-03,35.62
2019-06-04,36.54
2019-06-05,36.56
2019-06-06,36.81
2019-06-07,37.51
2019-06-10,38.12
2019-06-11,38.23
2019-06-12,39.02
2019-06-13,39.0
2019-06-14,38.91
2019-06-17,39.01
2019-06-18,39.67
2019-06-19,40.13
2019-06-20,39.92
2019-06-21,40.05
2019-06-24,39.71
2019-06-25,39.02
2019-06-26,39.2
2019-06-27,39.29
2019-06-28,39.5
2019-07-01,39.89
2019-07-02,40.08
2019-07-03,39.9
2019-07-05,39.8
2019-07-08,39.54
2019-07-09,39.94
2019-07-10,40.01
2019-07-11,39.6
2019-07-12,40.06
2019-07-15,40.27
2019-07-16,39.92
2019-07-17,39.03
2019-07-18,39.77
2019-07-19,40.21
2019-07-22,40.67
2019-07-23,41.03
2019-07-24,41.03
2019-07-25,40.81
2019-07-26,41.23
2019-07-29,41.57
2019-07-30,41.38
2019-07-31,41.19
2019-08-01,41.1
2019-08-02,40.58
2019-08-05,38.81
2019-08-06,39.69
2019-08-07,39.72
2019-08-08,41.25
2019-08-09,40.31
2019-08-12,39.74
2019-08-13,40.98
2019-08-14,39.64
2019-08-15,39.44
2019-08-16,40.02
2019-08-19,40.39
2019-08-20,40.03
2019-08-21,40.38
2019-08-22,40.0
2019-08-23,38.7
2019-08-26,39.4
2019-08-27,39.0
2019-08-28,40.09
2019-08-29,40.53
2019-08-30,40.29
2019-09-03,39.74
2019-09-04,39.64
2019-09-05,40.8
2019-09-06,40.37
2019-09-09,41.4
2019-09-10,40.27
2019-09-11,39.9
2019-09-12,40.29
2019-09-13,40.37
2019-09-16,40.3
2019-09-17,40.53
2019-09-18,40.36
2019-09-19,40.4
2019-09-20,40.36
2019-09-23,40.24
2019-09-24,39.56
2019-09-25,39.24
2019-09-26,38.92
2019-09-27,38.37
2019-09-30,38.98
2019-10-01,38.54
2019-10-02,38.17
2019-10-03,37.95
2019-10-04,38.31
2019-10-07,37.82
2019-10-08,37.32
2019-10-09,37.85
2019-10-10,37.93
2019-10-11,38.55
2019-10-14,38.36
2019-10-15,38.88
2019-10-16,38.92
2019-10-17,39.09
2019-10-18,38.82
2019-10-21,39.26
2019-10-22,38.94
2019-10-23,39.2
2019-10-24,35.62
2019-10-25,35.84
2019-10-28,35.94
2019-10-29,36.11
2019-10-30,35.86
2019-10-31,35.25
2019-11-01,35.25
2019-11-04,35.41
2019-11-05,35.48
2019-11-06,35.5
2019-11-07,34.89
2019-11-08,35.14
2019-11-11,35.25
2019-11-12,35.07
2019-11-13,34.64
2019-11-14,34.96
2019-11-15,35.27
2019-11-18,35.1
2019-11-19,35.06
2019-11-20,34.86
2019-11-21,34.94
2019-11-22,35.12
2019-11-25,35.85
2019-11-26,35.75
2019-11-27,35.85
2019-11-29,35.52
2019-12-02,34.9
2019-12-03,34.75
2019-12-04,34.97
2019-12-05,34.79
2019-12-06,34.86
2019-12-09,34.57
2019-12-10,34.72
2019-12-11,34.92
2019-12-12,35.31
2019-12-13,35.48
2019-12-16,35.4
2019-12-17,35.9
2019-12-18,35.64
2019-12-19,36.04
2019-12-20,36.19
2019-12-23,36.21
2019-12-24,36.21
2019-12-26,36.25
2019-12-27,36.07
2019-12-30,35.8
2019-12-31,36.11
2020-01-02,36.3
2020-01-03,35.96
2020-01-06,35.78
2020-01-07,35.62
2020-01-08,35.6
2020-01-09,35.18
2020-01-10,34.89
2020-01-13,34.73
2020-01-14,35.35
2020-01-15,35.33
2020-01-16,35.92
2020-01-17,35.82
2020-01-21,35.72
2020-01-22,35.89
2020-01-23,35.61
2020-01-24,35.36
2020-01-27,35.48
2020-01-28,36.21
2020-01-29,34.58
2020-01-30,35.06
2020-01-31,33.56
2020-02-03,34.39
2020-02-04,37.41
2020-02-05,37.13
2020-02-06,38.0
2020-02-07,36.2
2020-02-10,36.02
2020-02-11,36.44
2020-02-12,37.15
2020-02-13,37.19
2020-02-14,38.14
2020-02-18,37.87
2020-02-19,37.53
2020-02-20,37.69
2020-02-21,38.2
2020-02-24,37.26
2020-02-25,36.46
2020-02-26,36.69
2020-02-27,35.04
2020-02-28,34.64
2020-03-02,35.96
2020-03-03,36.72
2020-03-04,38.49
2020-03-05,37.22
