date,Close
2019-01-02,40.82
2019-01-03,38.83
2019-01-04,40.9
2019-01-07,41.69
2019-01-08,42.08
2019-01-09,42.67
2019-01-10,44.03
2019-01-11,43.48
2019-01-14,43.22
2019-01-15,44.99
2019-01-16,43.06
2019-01-17,44.9
2019-01-18,47.0
2019-01-22,45.85
2019-01-23,45.4
2019-01-24,46.71
2019-01-25,48.57
2019-01-28,48.82
2019-01-29,48.3
2019-01-30,49.37
2019-01-31,49.45
2019-02-01,49.96
2019-02-04,51.04
2019-02-05,52.45
2019-02-06,51.3
2019-02-07,50.71
2019-02-08,51.77
2019-02-11,51.63
2019-02-12,52.66
2019-02-13,53.65
2019-02-14,53.33
2019-02-15,53.63
2019-02-19,54.33
2019-02-20,54.11
2019-02-21,53.83
2019-02-22,53.99
2019-02-25,54.74
2019-02-26,55.01
2019-02-27,55.54
2019-02-28,55.15
2019-03-01,56.29
2019-03-04,55.56
2019-03-05,55.74
2019-03-06,55.22
2019-03-07,55.5
2019-03-08,55.99
2019-03-11,57.15
2019-03-12,57.27
2019-03-13,57.66
2019-03-14,58.85
2019-03-15,56.47
2019-03-18,57.75
2019-03-19,56.66
2019-03-20,55.38
2019-03-21,57.08
2019-03-22,53.34
2019-03-25,52.59
2019-03-26,53.74
2019-03-27,51.88
2019-03-28,51.78
2019-03-29,51.84
2019-04-01,52.14
2019-04-02,53.72
2019-04-03,54.14
2019-04-04,53.34
2019-04-05,53.84
2019-04-08,53.81
2019-04-09,53.58
2019-04-10,55.91
2019-04-11,55.35
2019-04-12,55.25
2019-04-15,55.42
2019-04-16,55.21
2019-04-17,53.18
2019-04-18,52.79
2019-04-22,54.13
2019-04-23,55.24
2019-04-24,55.84
2019-04-25,57.01
2019-04-26,57.26
2019-04-29,57.66
2019-04-30,56.67
2019-05-01,55.82
2019-05-02,54.89
2019-05-03,56.46
2019-05-06,55.89
2019-05-07,53.23
2019-05-08,53.59
2019-05-09,53.5
2019-05-10,53.05
2019-05-13,50.42
2019-05-14,52.54
2019-05-15,53.67
2019-05-16,54.74
2019-05-17,53.59
2019-05-20,53.17
2019-05-21,54.76
2019-05-22,54.78
2019-05-23,53.21
2019-05-24,54.1
2019-05-28,54.47
2019-05-29,54.38
2019-05-30,55.48
2019-05-31,56.06
2019-06-03,50.57
2019-06-04,52.94
2019-06-05,53.32
2019-06-06,54.74
2019-06-07,48.16
2019-06-10,48.31
2019-06-11,47.9
2019-06-12,48.08
2019-06-13,48.28
2019-06-14,50.78
2019-06-17,52.75
2019-06-18,53.51
2019-06-19,53.09
2019-06-20,54.87
2019-06-21,52.83
2019-06-24,51.01
2019-06-25,49.83
2019-06-26,49.49
2019-06-27,50.65
2019-06-28,49.71
2019-07-01,50.65
2019-07-02,51.34
2019-07-03,51.65
2019-07-05,52.16
2019-07-08,51.65
2019-07-09,52.0
2019-07-10,51.35
2019-07-11,53.8
2019-07-12,53.2
2019-07-15,54.05
2019-07-16,53.62
2019-07-17,52.77
2019-07-18,53.05
2019-07-19,52.42
2019-07-22,52.37
2019-07-23,52.94
2019-07-24,54.35
2019-07-25,52.47
2019-07-26,54.68
2019-07-29,53.9
2019-07-30,54.15
2019-07-31,51.72
2019-08-01,49.93
2019-08-02,48.8
2019-08-05,44.7
2019-08-06,44.59
2019-08-07,45.04
2019-08-08,46.36
2019-08-09,45.33
2019-08-12,44.21
2019-08-13,45.62
2019-08-14,43.91
2019-08-15,44.13
2019-08-16,44.81
2019-08-19,44.54
2019-08-20,44.63
2019-08-21,45.02
2019-08-22,44.72
2019-08-23,43.98
2019-08-26,45.23
2019-08-27,44.76
2019-08-28,45.44
2019-08-29,46.42
2019-08-30,46.69
2019-09-03,46.61
2019-09-04,46.85
2019-09-05,46.25
2019-09-06,56.27
2019-09-09,58.57
2019-09-10,59.91
2019-09-11,63.3
2019-09-12,62.93
2019-09-13,62.49
2019-09-16,61.88
