Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2020-04-01,-1.9579241267203196,0.3236571107920134,-2.371734003810235,-1.8309273277228064,-3.1819056183211596,-1.3845138911949415,-1.155257830986602,-2.876278943920992,-1.3332912656943967,-2.8952717065697344,-2.0745351186490746,-2.8398411965751666,-2.422571383742464,-0.48642551035383874,2.3372684455687436,-2.5066605584217587,-2.2743942627395732,-1.0648075836758388,0.09551356187631925,-1.274919659253237,-1.075398249322424,-0.5974674559309192,-0.6377673538913405
2020-04-02,-1.7889635584982975,0.20920160045025793,-2.4066520259781274,-1.8194507289885078,-3.2973452401765027,-1.995830743624762,-1.4423230537994667,-3.288033111044424,-1.1425758460393913,-2.8860924430770227,-2.1890304591455845,-2.9669776008373274,-2.417850448582006,-0.6533895629997616,2.1097385170264227,-2.5456901861838164,-2.153165366520632,-1.122509089582997,-0.0631240865581824,-1.4851757533571268,-1.1287617094108224,-0.4878895623939533,-0.3469521668389561
2020-04-03,-1.7233996150103592,0.01676272775543597,-2.2714126299624686,-1.8237589409906219,-3.0844681525553614,-2.038093368384507,-1.5175168588492036,-3.3245856528529094,-1.0308283381461407,-2.711288845795763,-2.2625404519255397,-2.853078285009344,-2.0480667250604925,-0.47804341079501994,1.5874772624709346,-2.402985591894039,-2.4566821639478063,-0.9070257454473369,0.11307213063208306,-1.4527858137494483,-1.0348118170125689,-0.22665297264240694,0.40576459468614207
2020-04-06,-1.1202865941650588,0.0985265448991651,-1.5762431227491924,-1.2739495086877433,-2.550607741661995,-1.36558765013348,-0.8747693131883473,-2.593766420731522,-0.6320151676360634,-1.937137437451892,-1.5102011377768256,-2.0672437689968235,-0.7520459089719149,0.31911427095696543,1.0541830719561405,-1.9380977572102251,-2.217071703458722,-0.1644749159200843,0.6647492756880898,-0.7427378848290542,-0.025543846065764264,-0.007180125549442251,1.0593249903822903
2020-04-07,-0.41314447917667735,0.44836361180973555,-1.3446245777279242,-1.1529372183702347,-2.4146705770690757,-1.2137849647219685,-0.3570422384067865,-2.2349497863158225,0.29943678329751,-1.6665389014386074,-1.3448530885052215,-1.731381066288792,-0.5039490116978848,0.6080898199234299,0.7152514891690822,-1.158768953014774,-1.7533536255615214,0.13321828277545839,0.819899013074522,-0.6828528660257357,-0.3194801845308883,0.17629814101730434,1.1066404592484658
2020-04-08,-0.6551889651008452,0.4659301525390023,-1.2296235382757608,-1.1724679541834049,-2.273029784800762,-1.2090589739523647,-0.36778999475250823,-1.8790655821715678,0.5192731899600901,-1.7801812352202804,-0.8634133921256053,-1.8091344600835069,-0.4919856002184373,0.7773964699792536,0.24184324916122923,-1.3907433850494142,-1.6850825763521804,-0.11998128303168543,0.6657560596482532,-0.728212695467281,-0.2307787143025885,0.4669925251085904,0.9524181740499807
2020-04-09,-0.4686777775773635,0.4176238833677569,-0.8579458637540197,-0.7565810293781141,-1.710317935192297,-0.810341162498617,-0.5080088213524784,-1.2674252968762971,0.6687148988183106,-1.483590864748271,-0.4505493792538096,-1.2004400752815294,-0.5166495818525052,0.8580383571297039,0.8643287585586888,-0.9244175557262235,-1.5342287530125527,0.27995560904880357,0.9242049618872651,-0.5126100566682568,0.3824663791762879,0.6111272268234041,1.4102786430210217
2020-04-13,-0.13162993807510692,1.1283758633019783,-0.3967970902553395,0.12736105112503904,-1.2461156410978393,-0.14473953411231966,0.6872412748179391,-1.3134709689117117,0.3910349698964367,-0.8309489614218994,0.07103985256530987,-0.5643181720636102,0.12791084061122715,1.5534628618125685,1.89071617317143,-0.2589668691781811,-1.33378795021904,1.0074340886887916,1.150338586072872,-0.05782331990060119,0.5409607691488358,1.069158891606154,1.4269430746472278
2020-04-14,-0.5544750113802115,0.8107200338053567,-0.3653560957755799,0.008700337933439162,-1.652950072732383,-0.145507737357339,0.6292674914044379,-1.0923389373769978,0.12225088981848586,-1.4199822353447797,0.09415940965153363,-0.9332155260048436,-0.30882991558745754,1.3380613905790613,1.3054674458964046,-0.7096872055718059,-1.1013967488613825,0.5074731614300582,0.9116473947739065,-0.2006936438273108,0.13731950923971104,1.002063731357325,2.1182466727863303
2020-04-15,0.14797712005243047,1.3951421546746734,0.9263020661841195,0.784084332199847,-0.6874836695677673,0.12290660256296948,1.3376833985656882,-0.7011187946893442,0.11667687964601126,-0.5239642076532232,1.3251438335848906,-0.5312512116582341,0.5269808818132471,1.510802165320587,2.4394840980731676,0.12202511623627599,-0.7438838113560624,1.3767154338805674,1.3306249841492184,0.010628296218840538,-0.03604149512177879,1.4168637698575213,2.0838022354675365
2020-04-16,-0.2210337040217799,0.8011030821259295,0.7636527375604704,0.11014390805125696,-0.8909929229597779,-0.4260659880987157,1.1563565403218448,-0.7750879000873784,-0.10792013671618117,-0.6600982396062884,0.3968140205023719,-0.915004473849169,-0.15653352362954026,1.063259080405967,2.55882531359271,-0.2045022882744124,-0.6070937436433812,0.8525083840268559,1.028951664644375,-0.4469197923299457,-0.4597238843020433,0.8322334828602713,1.021343637618689
2020-04-17,0.8723489939447264,1.0025396461439857,1.099844031813861,0.44143292984612104,0.5483411949824306,-0.10308471760116128,1.3858062951935646,0.39358720834924865,0.06907750338981511,0.5060070890137465,1.3822942625551633,0.030025228605097043,0.4062410667873547,1.5473683602391333,1.6450028571809778,0.3386178923363319,-0.03951992682333305,1.5694989004141386,0.8909826411664599,-0.46915902224330264,-0.06752349889283116,0.7415818911580434,1.0879903496207208
