date,Close
2019-01-02,137.6
2019-01-03,129.79
2019-01-04,138.06
2019-01-07,144.39
2019-01-08,145.44
2019-01-09,148.62
2019-01-10,148.27
2019-01-11,149.43
2019-01-14,149.1
2019-01-15,154.3
2019-01-16,158.25
2019-01-17,157.69
2019-01-18,158.43
2019-01-22,156.28
2019-01-23,156.6
2019-01-24,158.41
2019-01-25,162.82
2019-01-28,159.44
2019-01-29,157.11
2019-01-30,162.43
2019-01-31,168.47
2019-02-01,170.59
2019-02-04,173.55
2019-02-05,173.57
2019-02-06,173.6
2019-02-07,171.8
2019-02-08,175.95
2019-02-11,173.17
2019-02-12,175.55
2019-02-13,172.02
2019-02-14,176.52
2019-02-15,178.19
2019-02-19,181.3
2019-02-20,179.21
2019-02-21,178.47
2019-02-22,183.63
2019-02-25,187.5
2019-02-26,185.03
2019-02-27,189.2
2019-02-28,189.15
2019-03-01,191.52
2019-03-04,186.47
2019-03-05,187.5
2019-03-06,187.37
2019-03-07,186.94
2019-03-08,189.76
2019-03-11,200.39
2019-03-12,202.47
2019-03-13,205.51
2019-03-14,208.23
2019-03-15,205.98
2019-03-18,205.77
2019-03-19,202.09
2019-03-20,201.34
2019-03-21,205.0
2019-03-22,198.75
2019-03-25,201.45
2019-03-26,204.37
2019-03-27,200.08
2019-03-28,203.45
2019-03-29,206.62
2019-04-01,206.04
2019-04-02,201.46
2019-04-03,205.12
2019-04-04,194.75
2019-04-05,196.65
2019-04-08,200.24
2019-04-09,203.96
2019-04-10,206.5
2019-04-11,210.99
2019-04-12,214.83
2019-04-15,218.03
2019-04-16,215.4
2019-04-17,217.05
2019-04-18,220.72
2019-04-22,224.29
2019-04-23,223.44
2019-04-24,219.81
2019-04-25,218.97
2019-04-26,222.28
2019-04-29,225.79
2019-04-30,243.53
2019-05-01,245.16
2019-05-02,255.54
2019-05-03,264.03
2019-05-06,265.52
2019-05-07,258.69
2019-05-08,261.51
2019-05-09,260.62
2019-05-10,258.83
2019-05-13,250.79
2019-05-14,253.15
2019-05-15,264.16
2019-05-16,278.01
2019-05-17,273.5
2019-05-20,267.19
2019-05-21,272.81
2019-05-22,279.0
2019-05-23,271.62
2019-05-24,275.85
2019-05-28,282.43
2019-05-29,272.68
2019-05-30,277.05
2019-05-31,274.9
2019-06-03,265.0
2019-06-04,274.0
2019-06-05,292.52
2019-06-06,297.06
2019-06-07,305.05
2019-06-10,306.73
2019-06-11,306.71
2019-06-12,310.14
2019-06-13,306.99
2019-06-14,305.11
2019-06-17,305.85
2019-06-18,304.21
2019-06-19,327.02
2019-06-20,328.01
2019-06-21,326.85
2019-06-24,311.83
2019-06-25,284.04
2019-06-26,289.03
2019-06-27,300.96
2019-06-28,300.15
2019-07-01,304.68
2019-07-02,311.96
2019-07-03,313.33
2019-07-05,313.72
2019-07-08,321.0
2019-07-09,321.98
2019-07-10,319.01
2019-07-11,315.0
2019-07-12,310.02
2019-07-15,324.02
2019-07-16,317.39
2019-07-17,325.32
2019-07-18,331.15
2019-07-19,330.0
2019-07-22,335.24
2019-07-23,330.22
2019-07-24,329.57
2019-07-25,333.34
2019-07-26,336.54
2019-07-29,319.71
2019-07-30,314.3
2019-07-31,317.88
2019-08-01,341.39
2019-08-02,332.19
2019-08-05,321.39
2019-08-06,332.67
2019-08-07,341.31
2019-08-08,357.81
2019-08-09,369.95
2019-08-12,366.73
2019-08-13,369.23
2019-08-14,352.8
2019-08-15,351.07
2019-08-16,358.74
2019-08-19,361.83
2019-08-20,374.97
2019-08-21,389.83
2019-08-22,388.54
2019-08-23,382.75
2019-08-26,395.96
2019-08-27,406.99
2019-08-28,394.8
2019-08-29,391.71
2019-08-30,385.39
2019-09-03,383.91
2019-09-04,386.49
2019-09-05,392.72
2019-09-06,380.42
2019-09-09,358.67
2019-09-10,337.24
2019-09-11,347.51
2019-09-12,356.63
2019-09-13,338.31
2019-09-16,337.93
2019-09-17,328.82
2019-09-18,325.85
2019-09-19,325.0
2019-09-20,318.82
2019-09-23,313.26
2019-09-24,295.47
2019-09-25,314.6
2019-09-26,313.14
2019-09-27,305.69
2019-09-30,311.66
2019-10-01,313.22
2019-10-02,310.36
2019-10-03,325.57
2019-10-04,327.2
2019-10-07,326.32
2019-10-08,311.05
2019-10-09,313.85
2019-10-10,324.47
2019-10-11,329.26
2019-10-14,344.3
2019-10-15,346.08
2019-10-16,323.64
2019-10-17,331.34
2019-10-18,314.34
2019-10-21,319.73
2019-10-22,299.69
2019-10-23,297.14
2019-10-24,323.34
2019-10-25,317.45
2019-10-28,324.93
2019-10-29,312.52
2019-10-30,319.12
2019-10-31,313.57
2019-11-01,316.76
2019-11-04,307.91
2019-11-05,295.5
2019-11-06,295.02
2019-11-07,285.75
2019-11-08,297.64
2019-11-11,303.32
2019-11-12,305.56
2019-11-13,314.31
2019-11-14,312.45
2019-11-15,312.38
2019-11-18,322.98
2019-11-19,316.28
2019-11-20,317.05
2019-11-21,316.07
2019-11-22,314.52
2019-11-25,317.07
2019-11-26,336.19
2019-11-27,341.0
2019-11-29,336.75
2019-12-02,330.84
2019-12-03,350.66
2019-12-04,372.0
2019-12-05,363.59
2019-12-06,364.6
2019-12-09,369.79
2019-12-10,368.0
2019-12-11,373.08
2019-12-12,372.05
2019-12-13,385.57
2019-12-16,393.63
2019-12-17,387.95
2019-12-18,396.94
2019-12-19,393.06
2019-12-20,390.07
2019-12-23,389.13
2019-12-24,399.39
2019-12-26,408.75
2019-12-27,408.0
2019-12-30,396.36
2019-12-31,397.58
2020-01-02,407.81
2020-01-03,404.29
2020-01-06,413.33
2020-01-07,414.5
2020-01-08,418.1
2020-01-09,430.2
2020-01-10,429.17
2020-01-13,440.25
2020-01-14,441.22
2020-01-15,448.51
2020-01-16,451.3
2020-01-17,454.88
2020-01-21,465.44
2020-01-22,464.76
2020-01-23,469.25
2020-01-24,465.48
2020-01-27,451.11
2020-01-28,467.66
2020-01-29,471.67
2020-01-30,476.88
2020-01-31,465.66
2020-02-03,469.39
2020-02-04,485.46
2020-02-05,475.56
2020-02-06,472.98
2020-02-07,478.69
2020-02-10,491.69
2020-02-11,492.75
2020-02-12,531.25
2020-02-13,532.97
2020-02-14,531.22
2020-02-18,536.41
2020-02-19,543.21
2020-02-20,535.58
2020-02-21,520.66
2020-02-24,490.96
2020-02-25,466.46
2020-02-26,471.18
2020-02-27,438.37
2020-02-28,463.31
2020-03-02,488.4
2020-03-03,476.94
2020-03-04,512.23
2020-03-05,498.22
2020-03-06,472.07
2020-03-09,418.32
2020-03-10,450.34
2020-03-11,422.31
2020-03-12,377.78
2020-03-13,390.9
2020-03-16,322.29
2020-03-17,355.09
2020-03-18,336.83
2020-03-19,332.5
2020-03-20,346.06
2020-03-23,375.39
2020-03-24,430.0
2020-03-25,446.6
2020-03-26,447.41
2020-03-27,421.62
2020-03-30,430.38
2020-03-31,416.93
2020-04-01,384.67
2020-04-02,346.3
2020-04-03,357.65
2020-04-06,392.65
2020-04-07,378.54
2020-04-08,414.51
2020-04-09,417.74
2020-04-13,447.45
2020-04-14,496.06
2020-04-15,497.17
2020-04-16,526.43
2020-04-17,590.39
2020-04-20,629.9
2020-04-21,585.0
2020-04-22,626.56
2020-04-23,620.49
2020-04-24,643.19
2020-04-27,628.58
2020-04-28,633.65
2020-04-29,639.99
2020-04-30,632.29
2020-05-01,613.64
2020-05-04,658.89
2020-05-05,686.11
2020-05-06,733.53
2020-05-07,722.76
2020-05-08,708.97
2020-05-11,750.34
2020-05-12,742.28
2020-05-13,754.38
2020-05-14,754.29
2020-05-15,767.0
2020-05-18,738.02
2020-05-19,753.01
2020-05-20,778.0
2020-05-21,802.35
2020-05-22,825.17
2020-05-26,767.89
2020-05-27,750.0
2020-05-28,744.43
2020-05-29,757.8
2020-06-01,758.0
2020-06-02,779.5
2020-06-03,762.02
2020-06-04,735.19
2020-06-05,727.77
2020-06-08,730.67
