date,Close
2019-01-02,136.7
2019-01-03,130.6
2019-01-04,139.75
2019-01-07,143.1
2019-01-08,146.79
2019-01-09,151.92
2019-01-10,151.69
2019-01-11,151.32
2019-01-14,149.27
2019-01-15,150.88
2019-01-16,154.84
2019-01-17,155.97
2019-01-18,157.02
2019-01-22,152.15
2019-01-23,152.03
2019-01-24,155.86
2019-01-25,159.21
2019-01-28,158.92
2019-01-29,156.88
2019-01-30,166.82
2019-01-31,168.49
2019-02-01,167.97
2019-02-04,166.7
2019-02-05,171.83
2019-02-06,171.52
2019-02-07,166.96
2019-02-08,167.36
2019-02-11,167.45
2019-02-12,168.71
2019-02-13,169.4
2019-02-14,168.38
2019-02-15,166.15
2019-02-19,170.18
2019-02-20,170.71
2019-02-21,171.66
2019-02-22,176.92
2019-02-25,183.25
2019-02-26,183.54
2019-02-27,184.58
2019-02-28,183.03
2019-03-01,183.88
2019-03-04,187.25
2019-03-05,185.0
2019-03-06,184.17
2019-03-07,177.32
2019-03-08,175.03
2019-03-11,180.41
2019-03-12,180.63
2019-03-13,180.7
2019-03-14,180.36
2019-03-15,180.97
2019-03-18,181.83
2019-03-19,182.14
2019-03-20,181.28
2019-03-21,181.5
2019-03-22,176.26
2019-03-25,178.77
2019-03-26,178.08
2019-03-27,177.03
2019-03-28,177.73
2019-03-29,182.45
2019-04-01,180.89
2019-04-02,181.74
2019-04-03,178.32
2019-04-04,181.07
2019-04-05,185.35
2019-04-08,186.5
2019-04-09,187.19
2019-04-10,186.19
2019-04-11,184.98
2019-04-12,188.91
2019-04-15,183.07
2019-04-16,185.78
2019-04-17,187.55
2019-04-18,186.94
2019-04-22,185.38
2019-04-23,187.29
2019-04-24,185.67
2019-04-25,187.88
2019-04-26,187.09
2019-04-29,186.94
2019-04-30,185.57
2019-05-01,189.31
2019-05-02,190.39
2019-05-03,195.21
2019-05-06,188.24
2019-05-07,181.43
2019-05-08,179.59
2019-05-09,179.04
2019-05-10,178.0
2019-05-13,170.01
2019-05-14,174.84
2019-05-15,177.6
2019-05-16,175.57
2019-05-17,169.57
2019-05-20,160.65
2019-05-21,163.43
2019-05-22,158.83
2019-05-23,156.0
2019-05-24,155.0
2019-05-28,154.81
2019-05-29,152.48
2019-05-30,151.07
2019-05-31,149.26
2019-06-03,149.91
2019-06-04,154.15
2019-06-05,151.65
2019-06-06,151.5
2019-06-07,154.23
2019-06-10,159.85
2019-06-11,162.65
2019-06-12,160.04
2019-06-13,160.33
2019-06-14,158.1
2019-06-17,159.91
2019-06-18,165.51
2019-06-19,165.46
2019-06-20,168.25
2019-06-21,167.55
2019-06-24,168.1
2019-06-25,165.8
2019-06-26,168.99
2019-06-27,170.9
2019-06-28,169.45
2019-07-01,175.05
2019-07-02,175.45
2019-07-03,174.67
2019-07-05,173.3
2019-07-08,168.45
2019-07-09,168.8
2019-07-10,166.93
2019-07-11,166.55
2019-07-12,169.07
2019-07-15,173.5
2019-07-16,174.19
