date,Close
2019-01-02,63.26
2019-01-03,59.56
2019-01-04,63.15
2019-01-07,66.27
2019-01-08,68.9
2019-01-09,68.78
2019-01-10,68.84
2019-01-11,68.41
2019-01-14,70.48
2019-01-15,72.44
2019-01-16,72.86
2019-01-17,76.4
2019-01-18,77.9
2019-01-22,77.22
2019-01-23,78.27
2019-01-24,79.33
2019-01-25,79.62
2019-01-28,78.99
2019-01-29,77.11
2019-01-30,78.91
2019-01-31,82.43
2019-02-01,83.56
2019-02-04,81.38
2019-02-05,82.11
2019-02-06,81.46
2019-02-07,80.67
2019-02-08,83.17
2019-02-11,82.93
2019-02-12,84.62
2019-02-13,83.6
2019-02-14,85.2
2019-02-15,84.76
2019-02-19,85.08
2019-02-20,83.99
2019-02-21,82.07
2019-02-22,84.17
2019-02-25,84.23
2019-02-26,83.75
2019-02-27,85.25
2019-02-28,84.88
2019-03-01,86.43
2019-03-04,79.56
2019-03-05,80.11
2019-03-06,79.98
2019-03-07,81.21
2019-03-08,78.43
2019-03-11,80.93
2019-03-12,80.63
2019-03-13,80.47
2019-03-14,82.88
2019-03-15,79.21
2019-03-18,82.87
2019-03-19,81.19
2019-03-20,81.77
2019-03-21,85.47
2019-03-22,81.05
2019-03-25,82.16
2019-03-26,83.5
2019-03-27,80.76
2019-03-28,81.31
2019-03-29,82.73
2019-04-01,84.23
2019-04-02,85.79
2019-04-03,89.35
2019-04-04,85.39
2019-04-05,86.83
2019-04-08,87.64
2019-04-09,92.65
2019-04-10,92.76
2019-04-11,95.02
2019-04-12,95.24
2019-04-15,95.69
2019-04-16,94.22
2019-04-17,92.2
2019-04-18,91.94
2019-04-22,95.51
2019-04-23,101.05
2019-04-24,101.73
2019-04-25,101.65
2019-04-26,102.99
2019-04-29,103.4
2019-04-30,104.03
2019-05-01,102.15
2019-05-02,103.64
2019-05-03,106.07
2019-05-06,107.79
2019-05-07,105.11
2019-05-08,105.58
2019-05-09,106.39
2019-05-10,105.59
2019-05-13,100.06
2019-05-14,103.83
2019-05-15,106.13
2019-05-16,109.71
2019-05-17,110.93
2019-05-20,108.87
2019-05-21,109.65
2019-05-22,109.69
2019-05-23,107.98
2019-05-24,109.63
2019-05-28,108.61
2019-05-29,105.49
2019-05-30,106.6
2019-05-31,113.22
2019-06-03,109.03
2019-06-04,113.99
2019-06-05,119.49
2019-06-06,123.57
2019-06-07,127.31
2019-06-10,129.92
2019-06-11,127.35
2019-06-12,129.61
2019-06-13,130.35
2019-06-14,128.95
2019-06-17,127.8
2019-06-18,128.73
2019-06-19,132.4
2019-06-20,133.38
2019-06-21,131.15
2019-06-24,125.0
2019-06-25,121.0
2019-06-26,119.72
2019-06-27,122.74
2019-06-28,123.51
2019-07-01,122.42
2019-07-02,125.98
2019-07-03,127.5
2019-07-05,127.71
2019-07-08,130.08
2019-07-09,133.9
2019-07-10,135.48
2019-07-11,136.61
2019-07-12,135.29
2019-07-15,138.07
2019-07-16,134.85
2019-07-17,138.02
2019-07-18,138.66
2019-07-19,136.19
2019-07-22,137.12
2019-07-23,135.64
2019-07-24,137.02
2019-07-25,136.62
2019-07-26,140.53
2019-07-29,132.63
2019-07-30,131.99
2019-07-31,130.83
2019-08-01,133.08
2019-08-02,132.57
2019-08-05,126.27
2019-08-06,129.93
2019-08-07,132.39
2019-08-08,136.17
2019-08-09,134.2
2019-08-12,130.5
2019-08-13,133.14
2019-08-14,126.87
2019-08-15,127.36
2019-08-16,128.18
2019-08-19,125.84
2019-08-20,131.74
2019-08-21,137.07
2019-08-22,133.87
2019-08-23,132.46
2019-08-26,133.44
2019-08-27,135.07
2019-08-28,133.17
2019-08-29,127.18
2019-08-30,126.5
2019-09-03,128.19
2019-09-04,127.94
2019-09-05,124.25
2019-09-06,121.25
2019-09-09,109.26
2019-09-10,107.22
2019-09-11,106.58
2019-09-12,106.37
2019-09-13,102.09
2019-09-16,103.79
2019-09-17,105.66
2019-09-18,103.63
2019-09-19,103.5
2019-09-20,106.16
2019-09-23,105.12
2019-09-24,102.39
2019-09-25,102.67
2019-09-26,102.11
2019-09-27,97.06
2019-09-30,98.46
2019-10-01,103.69
2019-10-02,103.06
2019-10-03,114.15
2019-10-04,116.53
2019-10-07,119.07
2019-10-08,115.19
2019-10-09,118.21
2019-10-10,114.57
2019-10-11,116.24
2019-10-14,115.77
2019-10-15,115.86
2019-10-16,106.4
2019-10-17,104.99
2019-10-18,98.56
2019-10-21,101.16
2019-10-22,99.29
2019-10-23,100.79
2019-10-24,108.0
2019-10-25,107.99
2019-10-28,107.25
2019-10-29,107.46
2019-10-30,112.31
2019-10-31,109.07
2019-11-01,111.07
2019-11-04,107.27
2019-11-05,106.8
2019-11-06,108.23
2019-11-07,105.22
2019-11-08,109.66
2019-11-11,110.9
2019-11-12,113.46
2019-11-13,116.7
2019-11-14,115.96
2019-11-15,117.52
2019-11-18,121.15
2019-11-19,126.08
2019-11-20,129.41
2019-11-21,127.88
2019-11-22,127.67
2019-11-25,128.62
2019-11-26,130.32
2019-11-27,129.96
2019-11-29,129.78
2019-12-02,121.95
2019-12-03,124.79
2019-12-04,121.85
2019-12-05,119.16
2019-12-06,118.31
2019-12-09,121.02
2019-12-10,119.61
2019-12-11,117.65
2019-12-12,113.25
2019-12-13,116.69
2019-12-16,116.23
2019-12-17,114.1
2019-12-18,115.4
2019-12-19,115.75
2019-12-20,116.22
2019-12-23,118.09
2019-12-24,119.02
2019-12-26,120.4
2019-12-27,119.92
2019-12-30,114.3
2019-12-31,115.37
2020-01-02,117.31
2020-01-03,118.29
2020-01-06,123.43
2020-01-07,122.89
2020-01-08,125.55
2020-01-09,128.52
2020-01-10,129.39
2020-01-13,131.16
2020-01-14,129.03
2020-01-15,128.57
2020-01-16,128.4
2020-01-17,125.83
2020-01-21,125.26
2020-01-22,125.02
2020-01-23,127.84
2020-01-24,129.66
2020-01-27,125.82
2020-01-28,127.47
2020-01-29,129.0
2020-01-30,132.94
2020-01-31,128.05
2020-02-03,129.35
2020-02-04,134.76
2020-02-05,129.67
2020-02-06,130.09
2020-02-07,132.79
2020-02-10,135.76
2020-02-11,137.27
2020-02-12,137.58
2020-02-13,135.31
2020-02-14,137.03
2020-02-18,137.9
2020-02-19,139.5
2020-02-20,138.55
2020-02-21,133.59
2020-02-24,126.8
2020-02-25,122.97
2020-02-26,127.82
2020-02-27,123.83
2020-02-28,128.06
2020-03-02,133.43
