date,Close
2019-01-02,243.49
2019-01-03,236.85
2019-01-04,239.62
2019-01-07,240.08
2019-01-08,243.29
2019-01-09,243.64
2019-01-10,244.87
2019-01-11,247.67
2019-01-14,248.06
2019-01-15,256.87
2019-01-16,261.46
2019-01-17,259.77
2019-01-18,265.5
2019-01-22,265.69
2019-01-23,267.02
2019-01-24,266.13
2019-01-25,268.05
2019-01-28,266.77
2019-01-29,267.34
2019-01-30,270.37
2019-01-31,270.2
2019-02-01,268.72
2019-02-04,268.21
2019-02-05,266.31
2019-02-06,269.5
2019-02-07,269.0
2019-02-08,261.9
2019-02-11,257.14
2019-02-12,263.5
2019-02-13,263.8
2019-02-14,265.33
2019-02-15,271.13
2019-02-19,270.41
2019-02-20,269.51
2019-02-21,266.4
2019-02-22,267.11
2019-02-25,264.6
2019-02-26,262.98
2019-02-27,250.08
2019-02-28,242.22
2019-03-01,246.15
2019-03-04,236.02
2019-03-05,241.43
2019-03-06,239.07
2019-03-07,236.7
2019-03-08,237.29
2019-03-11,243.15
2019-03-12,245.88
2019-03-13,252.25
2019-03-14,253.27
2019-03-15,251.4
2019-03-18,255.0
2019-03-19,257.13
2019-03-20,250.5
2019-03-21,252.02
2019-03-22,247.09
2019-03-25,246.86
2019-03-26,243.39
2019-03-27,241.71
2019-03-28,242.23
2019-03-29,247.26
2019-04-01,245.54
2019-04-02,244.41
2019-04-03,245.84
2019-04-04,247.39
2019-04-05,248.78
2019-04-08,248.75
2019-04-09,248.79
2019-04-10,246.03
2019-04-11,235.42
2019-04-12,223.22
2019-04-15,230.2
2019-04-16,220.96
2019-04-17,216.84
2019-04-18,221.75
2019-04-22,227.11
2019-04-23,230.58
2019-04-24,230.35
2019-04-25,230.79
2019-04-26,237.0
2019-04-29,237.45
2019-04-30,233.07
2019-05-01,231.95
2019-05-02,232.45
2019-05-03,231.95
2019-05-06,240.5
2019-05-07,238.05
2019-05-08,239.15
2019-05-09,237.97
2019-05-10,240.59
2019-05-13,239.55
2019-05-14,236.43
2019-05-15,236.08
2019-05-16,236.79
2019-05-17,241.38
2019-05-20,245.99
2019-05-21,249.94
2019-05-22,249.34
2019-05-23,246.5
2019-05-24,247.63
2019-05-28,242.06
2019-05-29,242.4
2019-05-30,243.5
2019-05-31,241.8
2019-06-03,236.56
2019-06-04,240.76
2019-06-05,242.77
2019-06-06,241.82
2019-06-07,246.77
2019-06-10,248.14
2019-06-11,245.87
2019-06-12,244.5
2019-06-13,244.96
2019-06-14,245.37
2019-06-17,245.97
2019-06-18,245.7
2019-06-19,250.19
2019-06-20,247.76
2019-06-21,252.28
2019-06-24,249.64
2019-06-25,247.66
2019-06-26,243.47
2019-06-27,246.34
2019-06-28,244.01
2019-07-01,242.64
2019-07-02,243.97
2019-07-03,245.21
2019-07-05,246.99
2019-07-08,247.84
2019-07-09,246.0
2019-07-10,247.48
2019-07-11,261.16
2019-07-12,265.9
2019-07-15,265.96
2019-07-16,264.66
2019-07-17,266.65
2019-07-18,260.6
2019-07-19,256.65
2019-07-22,255.32
2019-07-23,255.01
2019-07-24,251.13
2019-07-25,248.7
2019-07-26,252.94
2019-07-29,253.82
2019-07-30,254.93
2019-07-31,249.01
2019-08-01,249.25
2019-08-02,250.05
2019-08-05,245.06
2019-08-06,248.28
2019-08-07,246.45
2019-08-08,247.62
2019-08-09,248.63
2019-08-12,243.2
2019-08-13,249.22
2019-08-14,243.2
2019-08-15,244.25
2019-08-16,245.69
2019-08-19,244.71
2019-08-20,240.16
2019-08-21,240.35
2019-08-22,232.94
2019-08-23,230.66
2019-08-26,231.08
2019-08-27,222.93
2019-08-28,227.35
2019-08-29,230.62
2019-08-30,234.0
2019-09-03,230.62
2019-09-04,226.73
2019-09-05,229.59
2019-09-06,229.0
2019-09-09,230.68
2019-09-10,232.46
2019-09-11,234.21
2019-09-12,230.1
2019-09-13,233.61
2019-09-16,234.43
2019-09-17,232.52
2019-09-18,230.61
2019-09-19,232.85
2019-09-20,232.89
2019-09-23,228.77
2019-09-24,225.0
2019-09-25,222.17
2019-09-26,215.48
2019-09-27,215.26
2019-09-30,217.32
2019-10-01,217.21
2019-10-02,216.75
2019-10-03,215.36
2019-10-04,219.8
2019-10-07,221.24
2019-10-08,220.11
2019-10-09,222.08
2019-10-10,223.73
2019-10-11,222.07
2019-10-14,220.59
2019-10-15,238.59
2019-10-16,236.99
2019-10-17,243.67
2019-10-18,245.34
2019-10-21,243.92
2019-10-22,249.48
2019-10-23,247.8
2019-10-24,244.51
2019-10-25,244.91
2019-10-28,247.05
2019-10-29,252.29
2019-10-30,254.8
2019-10-31,252.7
2019-11-01,252.21
2019-11-04,251.25
2019-11-05,250.3
2019-11-06,250.52
2019-11-07,256.46
2019-11-08,256.97
2019-11-11,254.09
2019-11-12,255.25
2019-11-13,253.57
2019-11-14,255.83
2019-11-15,269.4
2019-11-18,272.93
2019-11-19,274.23
2019-11-20,275.56
2019-11-21,276.55
2019-11-22,276.84
2019-11-25,282.67
2019-11-26,281.4
2019-11-27,280.67
2019-11-29,279.87
2019-12-02,279.66
2019-12-03,276.9
2019-12-04,279.32
2019-12-05,282.0
2019-12-06,280.19
2019-12-09,277.54
2019-12-10,279.52
2019-12-11,280.5
2019-12-12,283.61
2019-12-13,285.48
2019-12-16,292.03
2019-12-17,290.47
2019-12-18,292.9
2019-12-19,294.62
2019-12-20,292.59
2019-12-23,295.09
2019-12-24,294.54
2019-12-26,295.65
2019-12-27,295.97
2019-12-30,293.85
2019-12-31,293.98
2020-01-02,292.5
2020-01-03,289.54
2020-01-06,291.55
2020-01-07,289.79
2020-01-08,295.9
2020-01-09,294.22
2020-01-10,295.13
2020-01-13,285.85
2020-01-14,288.24
2020-01-15,296.41
2020-01-16,300.74
2020-01-17,298.47
2020-01-21,300.53
2020-01-22,300.59
2020-01-23,299.46
2020-01-24,292.81
2020-01-27,284.09
2020-01-28,285.87
2020-01-29,282.9
2020-01-30,280.98
2020-01-31,272.45
2020-02-03,274.02
2020-02-04,280.84
2020-02-05,295.73
2020-02-06,292.46
2020-02-07,289.22
2020-02-10,287.03
2020-02-11,290.79
2020-02-12,303.48
2020-02-13,302.2
2020-02-14,298.78
2020-02-18,302.14
2020-02-19,305.31
2020-02-20,302.13
2020-02-21,301.43
2020-02-24,277.79
2020-02-25,263.39
2020-02-26,263.0
2020-02-27,253.92
2020-02-28,254.96
2020-03-02,273.11
2020-03-03,261.4
2020-03-04,289.42
2020-03-05,282.96
2020-03-06,283.87
2020-03-09,273.44
2020-03-10,280.0
2020-03-11,277.78
2020-03-12,250.41
2020-03-13,272.04
2020-03-16,225.04
2020-03-17,244.22
2020-03-18,217.06
2020-03-19,219.8
2020-03-20,206.59
2020-03-23,194.86
2020-03-24,219.8
2020-03-25,234.49
2020-03-26,255.39
2020-03-27,242.45
2020-03-30,251.28
2020-03-31,249.38
2020-04-01,237.32
2020-04-02,240.44
2020-04-03,229.49
2020-04-06,248.34
2020-04-07,248.04
2020-04-08,267.83
2020-04-09,264.13
2020-04-13,263.51
2020-04-14,270.5
2020-04-15,281.68
2020-04-16,298.43
2020-04-17,290.56
2020-04-20,282.14
2020-04-21,274.19
2020-04-22,277.02
2020-04-23,285.33
2020-04-24,291.29
2020-04-27,293.98
2020-04-28,288.36
2020-04-29,287.65
2020-04-30,292.47
2020-05-01,284.51
