date,Close
2019-01-02,294.52
2019-01-03,284.24
2019-01-04,302.69
2019-01-07,307.89
2019-01-08,293.75
2019-01-09,305.24
2019-01-10,309.77
2019-01-11,307.07
2019-01-14,299.19
2019-01-15,305.48
2019-01-16,305.63
2019-01-17,310.05
2019-01-18,312.75
2019-01-22,303.62
2019-01-23,302.29
2019-01-24,301.06
2019-01-25,293.88
2019-01-28,287.68
2019-01-29,285.26
2019-01-30,272.57
2019-01-31,279.79
2019-02-01,282.86
2019-02-04,281.04
2019-02-05,281.87
2019-02-06,284.18
2019-02-07,276.52
2019-02-08,284.1
2019-02-11,284.37
2019-02-12,292.2
2019-02-13,293.52
2019-02-14,292.47
2019-02-15,299.82
2019-02-19,302.26
2019-02-20,302.24
2019-02-21,296.88
2019-02-22,301.06
2019-02-25,304.74
2019-02-26,301.21
2019-02-27,309.16
2019-02-28,312.77
2019-03-01,321.18
2019-03-04,307.7
2019-03-05,303.8
2019-03-06,298.66
2019-03-07,292.06
2019-03-08,294.53
2019-03-11,300.18
2019-03-12,305.27
2019-03-13,308.27
2019-03-14,309.2
2019-03-15,309.84
2019-03-18,305.78
2019-03-19,310.7
2019-03-20,315.3
2019-03-21,319.21
2019-03-22,308.79
2019-03-25,303.71
2019-03-26,307.5
2019-03-27,302.07
2019-03-28,305.14
2019-03-29,310.69
2019-04-01,316.84
2019-04-02,316.1
2019-04-03,319.2
2019-04-04,315.02
2019-04-05,323.5
2019-04-08,323.61
2019-04-09,316.64
2019-04-10,324.86
2019-04-11,328.52
2019-04-12,338.37
2019-04-15,335.12
2019-04-16,329.5
2019-04-17,318.69
2019-04-18,319.03
2019-04-22,319.09
2019-04-23,322.06
2019-04-24,314.52
2019-04-25,319.2
2019-04-26,314.04
2019-04-29,312.04
2019-04-30,312.0
2019-05-01,310.12
2019-05-02,312.69
2019-05-03,325.52
2019-05-06,324.76
2019-05-07,320.51
2019-05-08,319.43
2019-05-09,317.37
2019-05-10,315.81
2019-05-13,300.87
2019-05-14,304.56
2019-05-15,306.58
2019-05-16,309.85
2019-05-17,307.63
2019-05-20,300.59
2019-05-21,306.47
2019-05-22,312.83
2019-05-23,308.97
2019-05-24,312.45
2019-05-28,313.0
2019-05-29,308.28
2019-05-30,311.2
2019-05-31,306.91
2019-06-03,303.72
2019-06-04,313.83
2019-06-05,318.14
2019-06-06,318.56
2019-06-07,335.49
2019-06-10,337.12
2019-06-11,335.89
2019-06-12,339.15
2019-06-13,341.28
2019-06-14,344.0
2019-06-17,351.11
2019-06-18,347.85
2019-06-19,351.94
2019-06-20,358.57
2019-06-21,361.56
2019-06-24,357.74
2019-06-25,358.08
2019-06-26,356.37
2019-06-27,356.5
2019-06-28,368.15
2019-07-01,370.67
2019-07-02,371.37
2019-07-03,377.82
2019-07-05,378.23
2019-07-08,375.12
2019-07-09,377.24
2019-07-10,372.7
2019-07-11,363.66
2019-07-12,305.05
2019-07-15,302.29
2019-07-16,302.3
2019-07-17,302.9
2019-07-18,298.55
2019-07-19,293.2
2019-07-22,298.28
2019-07-23,304.64
2019-07-24,304.01
2019-07-25,298.6
2019-07-26,300.9
2019-07-29,304.41
2019-07-30,299.96
2019-07-31,299.38
2019-08-01,301.66
2019-08-02,297.38
2019-08-05,289.06
2019-08-06,291.94
2019-08-07,292.87
2019-08-08,298.44
2019-08-09,294.0
2019-08-12,290.34
2019-08-13,293.99
2019-08-14,285.07
2019-08-15,284.77
2019-08-16,286.17
2019-08-19,288.65
2019-08-20,284.65
2019-08-21,290.5
2019-08-22,288.52
2019-08-23,279.44
2019-08-26,282.28
2019-08-27,285.02
2019-08-28,281.62
2019-08-29,285.06
2019-08-30,281.34
2019-09-03,272.18
2019-09-04,271.71
2019-09-05,271.78
2019-09-06,270.0
2019-09-09,266.84
2019-09-10,276.04
2019-09-11,289.66
2019-09-12,297.52
2019-09-13,300.91
2019-09-16,300.89
2019-09-17,298.27
2019-09-18,303.01
2019-09-19,305.2
2019-09-20,309.57
2019-09-23,305.83
2019-09-24,295.28
2019-09-25,300.15
2019-09-26,298.68
2019-09-27,301.28
2019-09-30,304.22
2019-10-01,296.02
2019-10-02,288.29
2019-10-03,297.0
2019-10-04,302.34
2019-10-07,301.63
2019-10-08,288.36
2019-10-09,296.96
2019-10-10,298.18
2019-10-11,302.58
2019-10-14,310.31
2019-10-15,312.17
2019-10-16,309.67
2019-10-17,310.55
2019-10-18,309.44
2019-10-21,313.83
2019-10-22,309.05
2019-10-23,312.59
2019-10-24,315.5
2019-10-25,290.64
2019-10-28,304.06
2019-10-29,301.79
